v0,v1,v2,v3,v4,v5,pattern,label,index
-12.131445,-5.879199,13.255416,-1.241132,1.241132,0.998765,0.0,0,62
11.762376,-3.12347,-2.642181,0.705794,1.318369,-0.652526,0.0,0,63
8.529068,-1.651362,-8.929243,-1.843054,-0.074574,-0.415486,0.0,0,64
2.619113,-10.344472,-2.703922,-7.388196,1.888331,2.303817,0.0,0,65
24.614315,14.06074,-13.26014,-4.080287,17.999071,9.044813,0.0,0,66
29.149687,10.961103,-18.690083,34.868874,-33.185623,-7.93685,0.0,0,67
29.149687,10.961103,-18.690083,34.868874,-33.185623,-7.93685,0.0,0,68
16.479214,11.057532,14.650932,-10.464391,0.364882,0.111862,0.0,0,69
-12.565352,5.688613,0.015869,-2.205272,-0.444783,0.70313,0.0,0,70
-8.883444,5.512159,-3.118924,-0.269001,-0.356892,1.669935,0.0,0,71
-2.440034,-2.568242,-0.566,0.905547,-0.732428,1.877678,0.0,0,72
-2.440034,-2.568242,-0.566,0.905547,-0.732428,1.877678,0.0,0,73
7.401792,-6.985579,2.392009,0.061258,0.20508,0.098545,0.0,0,74
2.071579,0.376747,-0.329965,1.206508,0.772378,0.796348,0.0,0,75
-2.167836,5.071675,-4.816896,2.45563,-0.050604,2.223916,0.0,0,76
-2.167836,5.071675,-4.816896,2.45563,-0.050604,2.223916,0.0,0,77
2.069698,2.420098,-4.860117,-0.143822,-0.082565,-0.577952,0.0,0,78
7.98029,-2.031481,2.062059,-0.300961,-0.338248,-0.836299,0.0,0,79
-6.770968,7.220565,-0.937181,-1.230478,1.022735,-0.985448,0.0,0,80
-3.473087,2.19092,-1.206359,-2.51955,1.432895,-1.515459,0.0,0,81
-2.731826,3.496249,3.080126,-2.695333,2.615432,-1.811093,0.0,0,82
0.145132,-0.140887,2.219087,-3.185394,1.960242,-0.796348,0.0,0,83
0.023022,1.302067,-1.68613,-3.728722,1.35033,-1.238468,0.0,0,84
8.733785,1.253817,-2.038802,-5.752885,2.048133,-0.812329,0.0,0,85
11.753159,-13.707695,-1.132793,-0.998765,1.744509,-1.621994,0.0,0,86
10.853585,-0.778562,-8.673177,3.611533,-1.898985,2.167985,0.0,0,87
1.192108,8.116432,6.640733,-2.4796,0.269001,0.308951,0.0,0,88
1.19243,2.743809,-0.207037,-1.107963,0.423476,-1.36631,0.0,0,89
9.419676,-0.189163,-0.884601,-1.797777,-2.25854,-0.825646,3.0,1,90
-1.926556,-3.872902,-6.287261,-0.596595,0.119852,-0.583279,3.0,1,91
-9.211662,-4.760415,5.792819,-2.04547,0.367545,0.980121,3.0,1,92
-11.979903,-8.409759,13.427923,-0.673833,1.992203,1.789786,3.0,1,93
10.06613,-3.281893,-0.420773,0.918864,1.201181,0.359555,3.0,1,94
12.256639,-0.831036,-9.589841,0.034624,0.114525,-0.005327,3.0,1,95
11.844824,-5.673235,-4.551215,-3.15876,0.01598,1.483499,3.0,1,96
26.816833,13.596396,-16.790436,-3.566256,17.47705,5.262824,3.0,1,97
23.582443,-7.227995,-6.575884,2.215926,-14.792371,-32.48249,3.0,1,98
19.713572,9.806021,-4.280072,-6.397421,-0.522021,16.888445,3.0,1,99
12.290371,-20.127674,13.07222,-12.02779,-2.223916,-0.854943,3.0,1,100
-5.930312,-1.543678,9.000016,-3.566256,-1.065349,-1.616667,3.0,1,101
-10.010076,-2.377471,-0.459168,-0.133169,-1.278419,-0.958814,3.0,1,102
-10.010076,-2.377471,-0.459168,-0.133169,-1.278419,-0.958814,3.0,1,103
-4.288544,-4.91436,3.659595,2.644729,-1.150577,0.165129,3.0,1,104
11.832438,2.894121,-0.082757,2.247886,3.233334,1.376964,3.0,1,105
11.832438,2.894121,-0.082757,2.247886,3.233334,1.376964,3.0,1,106
-0.693903,7.12106,-4.491178,0.756398,1.864361,2.317134,3.0,1,107
-1.162072,5.324433,-4.917669,0.612576,1.321033,1.938935,3.0,1,108
8.542274,-9.11032,-1.331796,-1.59536,-0.657853,0.394179,3.0,1,109
2.01858,0.376491,-3.512998,0.993438,0.039951,0.495387,3.0,1,110
2.01858,0.376491,-3.512998,0.993438,0.039951,0.495387,3.0,1,111
0.923274,5.180102,-2.369965,-1.408924,-0.404833,1.09731,3.0,1,112
2.461882,-2.239886,-2.297451,-4.093604,-1.321033,1.403597,3.0,1,113
2.374978,-5.086393,-0.862697,-0.218397,-0.910873,-0.202416,3.0,1,114
-0.244883,-1.863106,1.947494,1.845717,0.106535,-0.455437,3.0,1,115
0.346628,-2.045318,-1.732159,2.668699,0.314278,0.410159,3.0,1,116
0.905341,-1.205862,-2.754201,2.96966,0.89223,0.410159,3.0,1,117
0.172338,-0.696398,-1.918589,1.901648,0.716447,0.319605,3.0,1,118
2.039853,-1.033305,-0.320502,0.700467,0.20508,0.042614,3.0,1,119
0.037521,0.242996,-0.221251,-0.380862,-0.271664,-0.508704,0.0,0,120
-2.581107,0.325054,0.472727,-0.354229,0.133169,-0.70313,0.0,0,121
-0.660362,4.454973,-2.86862,-0.46609,0.583279,-1.246458,0.0,0,122
-1.541619,2.231643,-4.23583,-0.990775,1.086656,-1.909638,0.0,0,123
3.594878,-2.832291,8.501916,-1.968232,-0.591269,-1.515459,0.0,0,124
-1.376205,3.550257,5.031785,-0.857606,0.886903,-0.005327,0.0,0,125
2.660361,-0.001852,2.324119,0.46609,1.872351,-0.780368,0.0,0,126
3.979406,-7.454107,2.109808,-0.364882,1.827074,-1.656618,0.0,0,127
-0.800009,-3.634605,2.567435,0.005327,2.23457,-0.506041,0.0,0,128
0.590539,-0.882355,2.465278,1.081329,2.338441,0.258347,0.0,0,129
6.071432,-5.945868,0.35464,2.49558,2.421006,-0.553982,0.0,0,130
5.899588,-2.005865,-2.75095,2.279847,1.912302,-0.719111,0.0,0,131
8.007954,0.779402,-2.560899,1.360983,4.977843,-0.820319,0.0,0,132
15.231088,-3.544058,-20.22766,-9.177981,11.383254,1.241132,0.0,0,133
20.882526,0.607129,-13.158091,-12.507197,-2.088084,-9.433665,0.0,0,134
23.933369,24.492445,-10.312264,31.92851,-9.116724,-12.144979,0.0,0,135
15.573063,6.523669,11.841596,-1.528776,-4.367931,0.399506,0.0,0,136
13.505808,5.801972,-2.638398,3.36384,0.159802,0.596595,0.0,0,137
11.712754,7.904731,-6.180169,-1.598024,-0.623229,-0.836299,0.0,0,138
3.640622,2.068718,-5.297738,-0.4581,0.210406,-0.569962,0.0,0,139
-3.537553,0.200022,-2.905669,-1.539429,0.623229,-0.287644,0.0,0,140
-5.088176,-0.916587,-3.664273,-0.857606,1.123943,0.775041,0.0,0,141
-2.202736,-9.863532,-8.155209,0.88424,0.759061,1.321033,0.0,0,142
-2.202736,-9.863532,-8.155209,0.88424,0.759061,1.321033,0.0,0,143
6.262633,-3.747659,-5.584741,-0.572625,-0.122515,0.713784,0.0,0,144
0.991835,6.334766,3.34051,-0.950824,-0.074574,-0.047941,0.0,0,145
3.274496,-1.060175,-1.201635,0.748408,0.620566,-1.898985,0.0,0,146
3.274496,-1.060175,-1.201635,0.748408,0.620566,-1.898985,0.0,0,147
4.086405,4.782499,-4.785216,0.740418,1.281082,-3.731385,0.0,0,148
4.086405,4.782499,-4.785216,0.740418,1.281082,-3.731385,0.0,0,149
0.094274,-0.25774,0.47025,-0.03196,-0.085228,0.00799,0.0,0,150
1.185966,2.160782,0.58883,-0.071911,-0.902883,-0.615239,0.0,0,151
3.730646,1.390455,0.325054,0.743081,-0.428803,-0.89223,0.0,0,152
3.730646,1.390455,0.325054,0.743081,-0.428803,-0.89223,0.0,0,153
3.730646,1.390455,0.325054,0.743081,-0.428803,-0.89223,0.0,0,154
0.230135,-0.889056,2.115776,-0.103872,-0.609912,-0.01598,0.0,0,155
-2.241978,2.893277,-9.399391,-0.585942,0.860269,-0.783032,0.0,0,156
1.102817,-3.791857,-1.122593,-2.591461,1.16123,-1.952252,0.0,0,157
1.407,-2.880215,8.974151,-2.040144,0.46609,-0.292971,0.0,0,158
4.704173,0.021286,5.878318,-0.034624,1.110626,0.226387,0.0,0,159
0.452359,-5.409156,3.647132,1.305053,0.705794,-0.732428,0.0,0,160
1.487941,-5.52537,-2.336517,1.249122,1.478172,-1.629984,0.0,0,161
-0.029188,0.665303,-2.252601,0.085228,1.5634,-0.460763,0.0,0,162
3.178922,-0.177817,1.639849,1.725865,1.065349,-0.878913,0.0,0,163
4.932735,-5.879606,4.263674,2.109391,0.412823,-1.454202,0.0,0,164
3.464659,-6.114826,2.282155,2.293164,2.325124,-1.496815,0.0,0,165
8.10246,-3.691793,-11.068951,-3.582236,8.498822,-0.226387,0.0,0,166
18.546478,-4.387286,-14.839563,-7.460106,11.721502,4.988497,0.0,0,167
20.060795,-7.397826,-13.786926,-10.480371,-3.214691,-10.63751,0.0,0,168
22.322626,17.052399,-16.349684,19.22156,-4.660902,1.717875,0.0,0,169
13.559996,-14.932951,12.06076,-5.696954,-2.780561,-1.526112,0.0,0,170
12.999302,10.317239,-8.476546,-2.591461,-0.814992,-1.081329,0.0,0,171
11.526693,-5.661956,6.822443,-2.338441,-1.337013,1.760489,0.0,0,172
-4.551646,-0.868849,0.341731,2.314471,0.03196,1.904311,0.0,0,173
-5.94477,-1.077517,-5.51275,1.560736,1.675261,2.94569,0.0,0,174
1.02494,-5.303624,-4.960789,2.018837,2.25854,2.476937,0.0,0,175
8.210469,-11.107103,-2.286334,0.905547,1.448875,-0.005327,0.0,0,176
5.092355,-3.82714,-5.04833,0.274327,0.956151,-0.103872,0.0,0,177
2.561821,-4.183728,-9.075673,0.250357,0.386189,-0.082565,0.0,0,178
4.320047,-2.866801,-3.366176,0.777705,0.572625,-0.189099,0.0,0,179
0.222771,-0.427374,-0.152616,0.26101,-0.050604,-0.029297,0.0,0,180
0.249267,-1.972048,-0.326863,1.062686,3.433087,-0.761725,0.0,0,181
-1.975297,-3.125812,-1.934141,0.713784,2.751264,-0.199753,0.0,0,182
-2.014765,-0.175902,-1.33696,1.582043,1.313043,-0.351565,0.0,0,183
-1.694998,-0.709159,-2.522183,1.35033,0.886903,-0.964141,0.0,0,184
0.894033,-2.310397,-3.700434,-0.130505,-0.002663,-0.822982,0.0,0,185
-1.677587,-0.824115,-3.237355,-0.114525,0.19709,-1.022735,0.0,0,186
-1.835349,-2.923936,-4.041813,0.300961,-0.306288,-1.001428,0.0,0,187
-1.008475,-4.827669,-4.338895,-0.44212,0.258347,-0.066584,0.0,0,188
-10.472458,-8.018424,12.696357,-2.309144,0.9162,1.392944,0.0,0,189
-8.785736,-2.37887,12.02315,1.392944,3.377157,2.279847,0.0,0,190
16.71251,1.255548,-10.183759,0.894893,-0.407496,0.561972,0.0,0,191
3.953175,3.867116,-0.871709,-2.804531,0.67916,0.990775,0.0,0,192
3.953175,3.867116,-0.871709,-2.804531,0.67916,0.990775,0.0,0,193
3.953175,3.867116,-0.871709,-2.804531,0.67916,0.990775,0.0,0,194
3.953175,3.867116,-0.871709,-2.804531,0.67916,0.990775,0.0,0,195
3.953175,3.867116,-0.871709,-2.804531,0.67916,0.990775,0.0,0,196
3.953175,3.867116,-0.871709,-2.804531,0.67916,0.990775,0.0,0,197
-3.31267,0.468011,1.311771,-1.424904,-0.649863,0.250357,0.0,0,198
-2.058192,-0.204788,2.567859,1.390281,1.083993,0.125179,0.0,0,199
1.202477,-4.473383,1.551099,0.777705,1.851044,-0.026634,0.0,0,200
3.367175,-4.371222,1.980435,1.057359,0.266337,2.325124,0.0,0,201
3.367175,-4.371222,1.980435,1.057359,0.266337,2.325124,0.0,0,202
0.349601,0.827194,-6.936654,0.522021,0.972131,2.231906,0.0,0,203
0.349601,0.827194,-6.936654,0.522021,0.972131,2.231906,0.0,0,204
0.562147,0.164591,-6.256949,1.464855,0.173119,0.913537,0.0,0,205
2.947463,-0.303246,-2.967509,0.274327,-0.476744,-0.569962,0.0,0,206
1.099066,0.620785,-1.121303,-2.101401,-0.282318,-1.12128,0.0,0,207
0.539614,-1.725974,-0.689263,-2.024163,0.282318,-1.552746,0.0,0,208
0.539614,-1.725974,-0.689263,-2.024163,0.282318,-1.552746,0.0,0,209
-0.593159,-2.557341,-1.220921,0.386189,0.346238,0.308951,0.0,0,210
0.139099,-0.138666,-2.27486,-0.45011,-1.856371,-1.257112,0.0,0,211
0.339211,1.143278,-0.84914,-0.01598,-1.1053,-1.036052,0.0,0,212
1.38157,1.362159,-2.83592,0.03196,-1.315706,-0.913537,0.0,0,213
1.38157,1.362159,-2.83592,0.03196,-1.315706,-0.913537,0.0,0,214
3.756211,0.351426,-1.163642,0.649863,-0.231713,-0.503377,0.0,0,215
3.756211,0.351426,-1.163642,0.649863,-0.231713,-0.503377,0.0,0,216
2.220534,0.108612,-1.07307,-0.010653,0.00799,-0.181109,0.0,0,217
0.502514,0.263857,-0.259757,-1.155904,0.130505,-0.127842,0.0,0,218
-0.241853,-2.763968,4.933742,-0.503377,0.079901,-0.351565,0.0,0,219
-0.241853,-2.763968,4.933742,-0.503377,0.079901,-0.351565,0.0,0,220
-2.448411,-2.97087,3.584985,-0.796348,0.191763,-0.175783,0.0,0,221
-3.529404,-0.47546,-0.152945,-1.174547,-1.843054,0.053267,0.0,0,222
-3.669233,-1.360501,-5.455836,-0.005327,-10.477708,1.80044,0.0,0,223
-4.455343,-14.721071,-17.22057,7.441463,-14.198439,6.12043,0.0,0,224
-20.469238,27.39489,25.477322,-16.150692,13.862854,-26.924032,0.0,0,225
-24.083906,1.214333,-23.572128,15.495502,2.671363,15.375649,0.0,0,226
-14.069073,10.932313,14.386215,3.904504,4.732813,4.538387,0.0,0,227
-11.099259,4.473838,8.492489,-0.953487,-0.43413,1.992203,0.0,0,228
2.043977,-3.779994,-4.850438,-0.151812,-1.79245,0.356892,0.0,0,229
-1.35932,4.635989,-4.296098,0.585942,0.0,0.01598,0.0,0,230
-0.022151,3.244326,-1.381768,1.515459,-0.098545,0.308951,0.0,0,231
-2.526954,5.611496,-0.502804,-0.010653,-0.545991,0.452773,0.0,0,232
-2.582931,2.091206,-3.071115,-2.69267,-1.014745,0.255684,0.0,0,233
-2.219307,1.841528,-3.534539,-0.633883,-1.126607,0.934844,0.0,0,234
-1.087153,1.032586,-5.63785,1.214498,-0.902883,1.009418,0.0,0,235
-0.855461,1.379409,-5.274363,0.386189,-0.263674,0.633883,0.0,0,236
-2.545599,0.168591,-2.223516,0.207743,0.964141,0.063921,0.0,0,237
-3.40375,0.84453,-1.063678,2.093411,0.575289,-0.407496,0.0,0,238
-4.226868,1.494041,-2.491867,2.72463,-0.340912,-0.948161,0.0,0,239
2.503697,-0.167232,-1.625859,-0.553982,-0.290308,0.0,0.0,0,240
-1.474639,2.958827,-7.379569,-0.793685,0.753734,-2.05346,0.0,0,241
-4.675681,0.597881,2.021356,-2.764581,0.375536,-1.645964,0.0,0,242
4.458129,-1.343833,8.299988,-0.303624,2.072104,0.711121,0.0,0,243
2.266934,-1.601616,4.2927,0.628556,0.756398,0.945497,0.0,0,244
2.790242,-4.073606,-1.570463,2.136025,0.207743,-0.269001,0.0,0,245
0.593088,-2.641492,-3.738775,0.612576,0.620566,-1.408924,0.0,0,246
-0.82966,-1.403668,-3.337411,-0.785695,1.022735,-1.022735,0.0,0,247
0.476267,-0.271115,4.170353,1.427568,1.158567,-0.545991,0.0,0,248
1.080558,-2.100861,3.821254,1.893658,0.69514,-0.412823,0.0,0,249
6.796765,-7.998464,2.03826,2.516887,-0.242367,-2.125371,0.0,0,250
3.002049,-13.523036,-9.936457,3.025591,7.252364,-1.13726,0.0,0,251
3.002049,-13.523036,-9.936457,3.025591,7.252364,-1.13726,0.0,0,252
3.002049,-13.523036,-9.936457,3.025591,7.252364,-1.13726,0.0,0,253
15.601485,-5.434591,-16.185043,-7.713127,15.266452,6.213648,0.0,0,254
10.830765,-14.270797,7.103156,-6.131084,-2.159995,-2.900413,0.0,0,255
3.184327,1.607902,1.867769,3.667464,0.242367,1.363647,0.0,0,256
11.638561,-2.369664,-6.973196,1.198518,-1.384954,-0.111862,0.0,0,257
0.826117,-1.300096,0.844593,-0.838962,-0.346238,1.994866,0.0,0,258
-4.745068,2.909575,3.734999,-0.660516,0.045277,1.651291,0.0,0,259
-5.984633,-0.900279,-8.028265,0.133169,1.58737,2.812522,0.0,0,260
7.960264,-7.447141,5.094169,4.953873,1.454202,1.147914,0.0,0,261
7.960264,-7.447141,5.094169,4.953873,1.454202,1.147914,0.0,0,262
2.306655,-1.261039,-7.618882,3.18273,0.657853,0.801675,0.0,0,263
2.138792,0.701149,-2.911405,4.708843,0.407496,0.047941,0.0,0,264
3.888871,-0.581912,0.978456,1.981549,0.159802,-1.147914,0.0,0,265
3.888871,-0.581912,0.978456,1.981549,0.159802,-1.147914,0.0,0,266
-0.138474,-1.637529,-3.05031,0.902883,-0.071911,-0.055931,0.0,0,267
-0.289199,0.238797,0.751235,0.799012,0.189099,0.386189,0.0,0,268
0.402132,-1.207546,0.833359,0.503377,0.098545,0.03196,0.0,0,269
-2.214963,-2.130135,-5.190971,-0.058594,-0.061258,0.343575,0.0,0,270
1.602743,0.583995,0.043845,-0.095881,-0.894893,-0.759061,0.0,0,271
2.175719,-0.880227,1.664757,0.029297,-0.44212,-0.274327,0.0,0,272
0.281693,-2.153401,-0.092591,-0.170456,0.175783,0.231713,0.0,0,273
-2.62679,-1.998497,-0.278117,-2.000193,-0.282318,0.593932,0.0,0,274
-1.310914,0.865441,2.107081,-1.038715,0.181109,-0.311615,0.0,0,275
-0.492554,0.466952,5.390499,-0.029297,0.391516,-0.351565,0.0,0,276
0.104617,3.064268,-0.60489,-0.67916,-2.016173,-0.452773,0.0,0,277
-0.151519,-10.348478,-12.618544,1.262439,-11.50577,3.137453,0.0,0,278
-20.277176,-11.547816,-14.038787,4.815378,-15.258461,5.539815,0.0,0,279
-28.939571,17.753597,-14.989108,-34.86355,32.83672,-2.996294,0.0,0,280
-19.670378,-7.960569,-25.073994,-2.788551,7.364225,13.521942,0.0,0,281
-10.99919,18.686995,0.650241,5.694291,1.938935,5.174933,0.0,0,282
-9.941921,-11.013735,7.649612,-3.87787,2.793878,4.596981,0.0,0,283
4.05265,-4.70012,-5.862326,-0.857606,-1.209171,1.049369,0.0,0,284
2.731839,-0.530763,-7.2003,-0.66318,-0.886903,-2.559501,0.0,0,285
-3.447192,3.353881,-2.864878,-0.013317,-2.03748,-5.105685,0.0,0,286
-3.447192,3.353881,-2.864878,-0.013317,-2.03748,-5.105685,0.0,0,287
-9.168733,8.087734,-6.938902,4.865982,-0.67916,-3.678118,0.0,0,288
-3.316931,5.276222,-3.787376,2.056124,-2.343768,0.596595,0.0,0,289
-1.651821,4.260026,-3.405413,0.284981,-2.141352,-0.804339,0.0,0,290
-1.651821,4.260026,-3.405413,0.284981,-2.141352,-0.804339,0.0,0,291
-4.884,7.047443,0.446521,-0.641873,-2.431659,0.814992,0.0,0,292
-0.999118,-0.229767,0.684751,-0.447447,-1.819084,-0.061258,0.0,0,293
1.513157,-1.923021,-1.845872,-1.219825,-0.902883,0.572625,0.0,0,294
-2.068586,-0.587612,-1.327963,-0.972131,-0.143822,0.319605,0.0,0,295
-0.978051,-0.250022,-3.312558,-0.284981,-0.141159,0.138495,0.0,0,296
-1.923785,0.355993,-1.128127,-0.359555,-0.306288,0.151812,0.0,0,297
1.169483,-2.465422,-1.620386,-0.609912,-1.299726,0.226387,0.0,0,298
1.169483,-2.465422,-1.620386,-0.609912,-1.299726,0.226387,0.0,0,299
0.712058,0.219345,0.406397,-0.223723,-0.170456,-0.346238,0.0,0,300
2.504629,0.58743,-1.119559,-0.591269,-0.711121,-0.061258,0.0,0,301
2.504629,0.58743,-1.119559,-0.591269,-0.711121,-0.061258,0.0,0,302
1.941048,3.09257,-0.457883,-0.447447,0.175783,-0.111862,0.0,0,303
1.208767,4.761826,-4.633207,-0.593932,0.284981,-0.628556,0.0,0,304
1.152623,-0.063198,-0.693893,-0.034624,0.133169,-0.719111,0.0,0,305
-2.178143,2.217661,3.200762,0.532675,0.330258,0.652526,0.0,0,306
4.293534,-0.513817,6.57457,-0.697804,0.498051,0.226387,0.0,0,307
0.930799,-3.826509,-0.402288,0.010653,0.324931,-0.958814,0.0,0,308
-0.067989,0.726374,-6.596227,-1.544756,0.716447,-2.767244,0.0,0,309
4.202169,-1.377292,-0.902439,-1.531439,2.567491,-1.848381,0.0,0,310
9.409935,-7.91013,7.384569,1.520786,3.001621,-1.957579,0.0,0,311
7.829608,-9.148663,5.171782,2.351758,2.413016,-1.142587,0.0,0,312
3.859871,-5.904534,-2.421767,2.378392,2.729957,-1.201181,0.0,0,313
9.788767,-5.859833,-15.972772,-2.833828,9.670706,-0.282318,0.0,0,314
18.04284,7.288785,-13.67729,-9.601458,11.849344,5.427953,0.0,0,315
25.585981,-25.37018,-13.794053,-4.578337,-18.59034,-21.514723,0.0,0,316
22.168325,-9.792244,-27.579891,10.610876,-6.978036,6.639788,0.0,0,317
11.29003,3.187503,4.21915,-2.50357,-1.086656,-0.479407,0.0,0,318
13.467688,-3.280392,3.612649,0.969468,-0.095881,0.780368,0.0,0,319
13.467688,-3.280392,3.612649,0.969468,-0.095881,0.780368,0.0,0,320
2.408944,0.634155,-2.725591,0.48207,0.189099,1.166557,0.0,0,321
-0.481932,1.454438,-2.822528,0.199753,1.635311,1.036052,0.0,0,322
-1.158124,3.064643,-2.153399,0.23704,1.989539,0.673833,0.0,0,323
2.409358,0.75239,-6.089976,0.071911,1.869688,1.337013,0.0,0,324
4.571478,-8.83939,-3.702041,-0.567298,1.467518,1.33435,0.0,0,325
6.472721,-9.882879,-1.605603,0.191763,0.42614,0.6472,0.0,0,326
6.472721,-9.882879,-1.605603,0.191763,0.42614,0.6472,0.0,0,327
4.266941,-1.755468,-6.843647,0.604586,-0.082565,0.697804,0.0,0,328
4.266941,-1.755468,-6.843647,0.604586,-0.082565,0.697804,0.0,0,329
-3.289764,-0.226321,0.178968,1.209171,0.487397,0.173119,0.0,0,330
-1.482621,0.521704,-2.184962,-0.612576,-2.157332,-0.950824,0.0,0,331
-1.482621,0.521704,-2.184962,-0.612576,-2.157332,-0.950824,0.0,0,332
-1.482621,0.521704,-2.184962,-0.612576,-2.157332,-0.950824,0.0,0,333
-1.482621,0.521704,-2.184962,-0.612576,-2.157332,-0.950824,0.0,0,334
-1.482621,0.521704,-2.184962,-0.612576,-2.157332,-0.950824,0.0,0,335
1.939113,-0.063283,-0.586888,-1.683252,-0.327595,-0.673833,0.0,0,336
1.212683,-1.711623,0.434222,-0.953487,-0.183773,-0.4581,0.0,0,337
1.212683,-1.711623,0.434222,-0.953487,-0.183773,-0.4581,0.0,0,338
