v0,v1,v2,v3,v4,v5,pattern,label,index
-5.577036,-1.906473,12.525497,0.340912,0.700467,0.735091,0.0,0,36
-11.956543,2.647181,13.57113,-0.380862,3.062878,1.789786,0.0,0,37
22.30848,5.75825,-6.017794,0.101208,0.269001,0.085228,0.0,0,38
12.380564,2.515489,2.438063,-0.894893,0.276991,0.215733,0.0,0,39
10.865217,2.773863,-3.662962,-4.780754,8.565406,4.94322,0.0,0,40
17.71068,12.817511,-12.77991,-1.408924,18.949896,4.828694,0.0,0,41
3.981233,15.833625,-17.934647,31.656847,-0.42614,19.125679,0.0,0,42
16.551271,9.54234,18.49327,-7.88092,-3.286602,5.609063,0.0,0,43
13.690897,-20.793293,11.855972,-8.671941,-3.15876,-2.040144,0.0,0,44
-4.64574,18.985943,12.607446,0.652526,2.303817,1.089319,0.0,0,45
-5.495029,-2.154298,-6.612852,-0.961478,0.543328,1.664608,0.0,0,46
-3.654068,0.266794,-6.793115,1.933608,1.046705,1.275755,0.0,0,47
11.137526,-7.12459,-0.675252,1.190528,0.189099,-0.599259,0.0,0,48
3.283863,-1.456521,-3.46421,-0.668507,-0.641873,0.157139,0.0,0,49
-0.393909,0.610784,-1.562611,-2.128035,-1.77647,1.166557,0.0,0,50
-1.357256,4.170453,0.597979,-0.412823,-1.901648,0.814992,0.0,0,51
-0.042236,-0.654103,2.667105,0.308951,-0.764388,-0.066584,0.0,0,52
-0.042236,-0.654103,2.667105,0.308951,-0.764388,-0.066584,0.0,0,53
-11.207516,-2.772396,-2.780391,-0.19709,1.139924,-0.386189,0.0,0,54
-7.885033,0.051774,-8.279224,-0.844289,1.454202,-0.346238,0.0,0,55
2.047068,-0.716924,2.764691,0.716447,1.273092,-1.155904,0.0,0,56
1.653741,3.305671,1.27574,0.199753,0.191763,-0.977458,0.0,0,57
-0.644625,-1.00558,-1.459806,1.757826,-0.599259,-0.886903,0.0,0,58
5.983365,-0.592265,-2.776078,3.510325,-0.340912,0.079901,0.0,0,59
0.077625,0.561305,2.481218,0.394179,-0.218397,0.058594,0.0,0,60
-2.348225,-0.88436,1.65512,-2.213263,-2.06145,0.45011,0.0,0,61
-2.080785,2.271645,1.040509,-1.78446,-1.345003,0.22106,0.0,0,62
-1.210025,3.286844,-1.418129,-1.507469,-0.727101,-0.596595,0.0,0,63
-1.970612,0.138631,-8.672195,-1.345003,-0.362219,-1.305053,0.0,0,64
0.744785,-0.673151,-6.886992,0.628556,-1.068012,-1.289072,0.0,0,65
5.037839,-4.659541,-1.135644,0.239704,-0.346238,-1.070676,0.0,0,66
5.142326,-3.951026,3.34742,-0.921527,0.255684,0.218397,0.0,0,67
5.814372,-2.063433,0.818301,0.22106,0.130505,1.472845,0.0,0,68
-4.357365,17.821592,10.312517,-0.676497,-0.058594,0.724437,0.0,0,69
-4.357365,17.821592,10.312517,-0.676497,-0.058594,0.724437,0.0,0,70
2.160525,-6.575482,-11.715943,-2.210599,-3.265295,0.937507,0.0,0,71
-16.029716,-15.843979,-13.895012,4.764773,-11.556374,10.155439,0.0,0,72
-17.405352,-10.919081,-15.59434,-1.211835,-17.317247,-1.1053,0.0,0,73
-17.405352,-10.919081,-15.59434,-1.211835,-17.317247,-1.1053,0.0,0,74
-27.286907,25.6951,-19.610956,-6.535916,-11.668235,11.947889,0.0,0,75
-12.110861,-0.915457,13.529636,1.856371,2.932373,1.954915,0.0,0,76
-12.110861,-0.915457,13.529636,1.856371,2.932373,1.954915,0.0,0,77
3.187184,1.599361,-4.424353,0.692477,-1.384954,1.065349,0.0,0,78
-6.528507,14.723127,-4.476334,0.980121,0.452773,-0.689814,0.0,0,79
-6.528507,14.723127,-4.476334,0.980121,0.452773,-0.689814,0.0,0,80
-2.347281,-3.877382,-5.711082,-1.531439,-0.511368,0.721774,0.0,0,81
-10.542486,2.322497,0.09717,-1.656618,-0.910873,-0.034624,0.0,0,82
-10.542486,2.322497,0.09717,-1.656618,-0.910873,-0.034624,0.0,0,83
0.299067,-1.805015,-3.008829,-0.492724,-0.70313,0.729764,0.0,0,84
0.299067,-1.805015,-3.008829,-0.492724,-0.70313,0.729764,0.0,0,85
-0.690369,1.294009,-2.593928,-1.582043,-0.48207,1.494152,0.0,0,86
-2.5725,0.200411,-0.160998,-1.041379,-0.410159,1.422241,0.0,0,87
-1.849528,0.987433,-0.481029,-0.719111,-0.383526,1.502142,0.0,0,88
-1.69558,1.468361,0.589034,-0.362219,-0.061258,1.081329,0.0,0,89
1.733595,5.024818,-2.77545,0.085228,-0.111862,0.380862,0.0,0,90
-2.984911,0.005314,-2.768338,-1.11329,0.639209,-0.601922,0.0,0,91
-3.565201,3.516222,-5.773322,-1.057359,0.354229,-1.099973,0.0,0,92
-2.650312,7.527348,-4.838434,-1.957579,0.577952,-1.467518,0.0,0,93
12.397691,-12.693382,8.254229,-1.395607,-0.359555,-1.467518,0.0,0,94
2.863121,-4.340171,2.196477,-0.26101,0.519358,-0.327595,0.0,0,95
2.863121,-4.340171,2.196477,-0.26101,0.519358,-0.327595,0.0,0,96
-8.232452,7.594114,-1.889472,-1.691242,-0.042614,-0.316941,0.0,0,97
-8.232452,7.594114,-1.889472,-1.691242,-0.042614,-0.316941,0.0,0,98
-0.04247,3.764957,-0.208673,-0.351565,1.094646,-1.13726,0.0,0,99
9.450666,-8.893019,3.094616,1.925618,3.206701,-0.535338,0.0,0,100
9.450666,-8.893019,3.094616,1.925618,3.206701,-0.535338,0.0,0,101
5.385055,-6.250041,0.268379,2.532867,2.535531,-0.066584,0.0,0,102
1.508416,-1.272152,0.086759,0.878913,7.113868,0.700467,0.0,0,103
24.635128,6.247234,-22.97012,-8.402941,11.77477,3.172077,0.0,0,104
20.860703,1.810625,-12.444941,-8.046048,0.149149,-6.717026,0.0,0,105
26.944107,-13.325926,17.807936,2.884433,-15.415601,-27.792292,0.0,0,106
21.026293,21.695446,10.509307,-0.519358,-0.846953,11.351294,0.0,0,107
14.619208,18.433657,-7.772787,-2.844482,-0.077238,2.92172,0.0,0,108
15.218277,-4.177855,0.555728,-5.731578,-2.421006,-4.980507,0.0,0,109
4.744021,-10.354359,-4.036775,-1.206508,0.402169,-3.925811,0.0,0,110
6.739618,-8.299507,-7.696748,-1.478172,0.202416,-2.389045,0.0,0,111
-3.693306,-2.049555,-1.933667,-1.36631,0.812329,-0.226387,0.0,0,112
-7.062216,-0.175223,-2.121544,-1.089319,1.400934,0.548655,0.0,0,113
-5.134902,1.99669,-0.921748,-0.657853,1.619331,1.843054,0.0,0,114
4.576727,-2.553176,0.565665,-0.077238,0.551318,1.55541,0.0,0,115
5.10127,-0.86632,-0.073152,-0.487397,0.567298,0.681823,0.0,0,116
-0.832422,5.054728,0.360282,0.633883,0.596595,0.998765,0.0,0,117
4.177917,1.874964,1.018037,1.986876,0.857606,1.195854,0.0,0,118
6.803124,-2.311965,2.121685,1.715212,0.849616,0.143822,0.0,0,119
-0.593159,-2.557341,-1.220921,0.386189,0.346238,0.308951,0.0,0,120
0.139099,-0.138666,-2.27486,-0.45011,-1.856371,-1.257112,0.0,0,121
0.339211,1.143278,-0.84914,-0.01598,-1.1053,-1.036052,0.0,0,122
1.38157,1.362159,-2.83592,0.03196,-1.315706,-0.913537,0.0,0,123
1.38157,1.362159,-2.83592,0.03196,-1.315706,-0.913537,0.0,0,124
3.756211,0.351426,-1.163642,0.649863,-0.231713,-0.503377,0.0,0,125
3.756211,0.351426,-1.163642,0.649863,-0.231713,-0.503377,0.0,0,126
2.220534,0.108612,-1.07307,-0.010653,0.00799,-0.181109,0.0,0,127
0.502514,0.263857,-0.259757,-1.155904,0.130505,-0.127842,0.0,0,128
-0.241853,-2.763968,4.933742,-0.503377,0.079901,-0.351565,0.0,0,129
-0.241853,-2.763968,4.933742,-0.503377,0.079901,-0.351565,0.0,0,130
-2.448411,-2.97087,3.584985,-0.796348,0.191763,-0.175783,0.0,0,131
-3.529404,-0.47546,-0.152945,-1.174547,-1.843054,0.053267,0.0,0,132
-3.669233,-1.360501,-5.455836,-0.005327,-10.477708,1.80044,0.0,0,133
-4.455343,-14.721071,-17.22057,7.441463,-14.198439,6.12043,0.0,0,134
-20.469238,27.39489,25.477322,-16.150692,13.862854,-26.924032,0.0,0,135
-24.083906,1.214333,-23.572128,15.495502,2.671363,15.375649,0.0,0,136
-14.069073,10.932313,14.386215,3.904504,4.732813,4.538387,0.0,0,137
-11.099259,4.473838,8.492489,-0.953487,-0.43413,1.992203,0.0,0,138
2.043977,-3.779994,-4.850438,-0.151812,-1.79245,0.356892,0.0,0,139
-1.35932,4.635989,-4.296098,0.585942,0.0,0.01598,0.0,0,140
-0.022151,3.244326,-1.381768,1.515459,-0.098545,0.308951,0.0,0,141
-2.526954,5.611496,-0.502804,-0.010653,-0.545991,0.452773,0.0,0,142
-2.582931,2.091206,-3.071115,-2.69267,-1.014745,0.255684,0.0,0,143
-2.219307,1.841528,-3.534539,-0.633883,-1.126607,0.934844,0.0,0,144
-1.087153,1.032586,-5.63785,1.214498,-0.902883,1.009418,0.0,0,145
-0.855461,1.379409,-5.274363,0.386189,-0.263674,0.633883,0.0,0,146
-2.545599,0.168591,-2.223516,0.207743,0.964141,0.063921,0.0,0,147
-3.40375,0.84453,-1.063678,2.093411,0.575289,-0.407496,0.0,0,148
-4.226868,1.494041,-2.491867,2.72463,-0.340912,-0.948161,0.0,0,149
-1.039801,1.55637,0.976001,-0.279654,0.079901,-0.005327,3.0,1,150
0.260963,2.595291,0.588502,0.577952,0.532675,1.022735,3.0,1,151
1.950681,1.389328,3.898711,1.089319,0.6472,0.604586,3.0,1,152
1.033227,0.564075,2.913008,1.930945,0.817655,0.167792,3.0,1,153
-0.451067,0.63098,-0.387565,1.677925,0.814992,-0.271664,3.0,1,154
-0.85165,0.223333,0.498566,1.456865,0.420813,-0.24503,3.0,1,155
-0.973018,-1.552566,-1.146475,1.728529,0.175783,-0.300961,3.0,1,156
0.390567,-2.57779,-1.367317,1.390281,-0.063921,-0.711121,3.0,1,157
0.296384,-1.098535,-0.951011,0.761725,-0.133169,-0.929517,3.0,1,158
-1.674842,0.923415,-3.028279,0.45011,-0.109198,-1.448875,3.0,1,159
-3.50645,-2.711528,-7.638275,-1.243795,0.295634,-2.00552,3.0,1,160
-0.09019,-6.555072,-13.289001,-4.783417,0.074574,-1.720539,3.0,1,161
-0.09019,-6.555072,-13.289001,-4.783417,0.074574,-1.720539,3.0,1,162
21.45691,-0.16838,3.780593,15.844403,-18.435865,-14.496737,3.0,1,163
25.545694,26.183035,-23.783255,23.227272,-1.701895,8.578723,3.0,1,164
17.998299,15.450804,-12.085588,-0.793685,-1.896321,2.671363,3.0,1,165
16.227795,4.601371,-7.199217,-3.401127,-3.201374,-3.622187,3.0,1,166
16.227795,4.601371,-7.199217,-3.401127,-3.201374,-3.622187,3.0,1,167
6.465293,-14.623657,-8.006424,-3.15077,-0.151812,-3.960435,3.0,1,168
0.045341,-7.926524,-0.568249,-1.139924,0.468754,-1.82441,3.0,1,169
-1.87154,-7.495781,6.35388,-0.306288,0.367545,-0.633883,3.0,1,170
-3.446374,2.038169,-9.15133,0.697804,0.593932,0.841626,3.0,1,171
2.427439,5.102488,-3.782054,0.194426,-0.165129,-0.162466,3.0,1,172
0.954682,4.115632,-2.06423,-0.636546,-0.127842,-1.028062,3.0,1,173
1.604385,0.762069,1.719236,0.633883,0.154476,-1.600687,3.0,1,174
0.125483,0.794015,-0.386039,-1.414251,0.306288,-1.115953,3.0,1,175
-1.128937,4.854381,0.32764,-0.22106,1.065349,-1.440885,3.0,1,176
-0.883233,1.475622,-2.592549,1.126607,1.09731,-2.317134,3.0,1,177
-2.323743,3.293606,0.2941,0.553982,0.689814,-2.074767,3.0,1,178
-2.757486,3.091632,0.98381,-0.697804,0.660516,-1.054696,3.0,1,179
1.143391,-0.17207,-6.100564,0.234377,0.545991,0.308951,3.0,1,180
-1.525212,3.134668,-0.819852,1.736519,1.680588,1.994866,3.0,1,181
-0.876157,7.04378,-5.539081,2.506234,1.118617,1.643301,3.0,1,182
3.011404,6.82685,-11.945463,-0.519358,3.180067,0.956151,3.0,1,183
6.920125,8.448333,-14.339033,-3.025591,5.40132,-1.416914,3.0,1,184
13.33045,-15.091158,-13.514218,-3.188057,4.487783,-13.631141,3.0,1,185
19.654915,22.817165,-10.329256,27.147757,-14.579301,-7.175126,3.0,1,186
17.366867,11.880926,-7.899747,4.863318,1.582043,12.049097,3.0,1,187
19.164978,6.780837,-5.031081,-0.807002,0.649863,3.992395,3.0,1,188
9.395486,5.826946,-5.838971,-2.980314,-0.476744,0.402169,3.0,1,189
11.337574,0.148738,-0.869235,-2.92172,-1.35832,-3.499672,3.0,1,190
15.765,0.949808,-2.687702,-2.865789,-0.346238,-7.409503,3.0,1,191
13.414414,-2.816298,0.022177,-5.816806,-0.327595,-7.769058,3.0,1,192
10.148469,11.604276,0.988182,-12.754891,1.938935,-3.180067,3.0,1,193
-1.509644,-5.438295,-6.934708,-1.872351,1.547419,2.378392,3.0,1,194
-2.86199,0.721141,-3.454096,1.440885,1.083993,0.665843,3.0,1,195
-1.447284,-2.337796,-2.928812,1.289072,-0.074574,-0.053267,3.0,1,196
-4.478591,-1.405271,-1.272577,0.41815,0.101208,0.271664,3.0,1,197
-4.059557,-3.62333,-0.653387,-1.038715,-0.226387,-0.988111,3.0,1,198
-1.937864,-4.142799,3.3231,0.929517,-1.323696,-2.399699,3.0,1,199
1.913974,-6.803645,4.502667,-0.788358,-1.390281,-1.909638,3.0,1,200
2.706515,-2.944464,1.271723,-1.115953,-0.822982,-0.343575,3.0,1,201
0.746997,-4.879683,-0.430363,-0.157139,-0.498051,0.276991,3.0,1,202
0.826122,-4.730954,-0.6599,1.270429,-0.013317,0.785695,3.0,1,203
1.048749,-3.245391,-2.782938,1.158567,0.641873,1.307716,3.0,1,204
0.615626,-1.066811,-5.146563,0.314278,1.054696,1.456865,3.0,1,205
-1.284634,-0.744292,-4.584078,-0.769715,0.45011,0.548655,3.0,1,206
0.302783,-2.180936,-2.06109,-0.652526,-0.002663,0.346238,3.0,1,207
-0.719751,-1.849866,-0.652092,-0.189099,-0.292971,0.087891,3.0,1,208
-0.395725,-0.773131,-0.164559,0.67916,-0.391516,-0.079901,3.0,1,209
-2.824971,-0.980768,1.400963,0.135832,0.809665,-0.239704,0.0,0,210
-2.454454,-0.330008,-0.584696,-0.748408,-2.703323,-0.998765,0.0,0,211
1.278245,0.674265,-1.138081,-1.025398,-2.056124,-0.713784,0.0,0,212
2.396418,2.373674,-2.560264,-0.588605,-1.15324,-0.972131,0.0,0,213
0.767188,1.392911,-2.164406,-0.234377,-0.724437,-0.993438,0.0,0,214
0.510701,0.137269,-2.491881,0.026634,-0.375536,-1.017408,0.0,0,215
1.6609,-2.300588,-1.21302,-0.053267,-0.343575,-1.134597,0.0,0,216
3.013225,-2.046831,-0.578901,0.154476,-0.447447,-0.668507,0.0,0,217
2.689916,-2.256801,0.892373,-0.689814,-0.295634,-0.316941,0.0,0,218
2.206363,-3.252683,0.661273,-1.033389,-0.167792,0.26101,0.0,0,219
-0.774849,-1.083579,4.441053,-0.242367,0.106535,-0.01598,0.0,0,220
-5.085052,1.717806,6.82916,0.753734,-1.313043,0.298298,0.0,0,221
1.883556,4.11122,-1.125319,-0.551318,-8.900991,1.837727,0.0,0,222
-21.645582,-11.716497,-14.132016,3.84591,-17.0589,7.763731,0.0,0,223
-27.30814,19.892763,25.65502,-34.485348,34.59721,-15.490174,0.0,0,224
-23.616003,-1.733062,-11.33986,-1.81642,1.179874,11.345967,0.0,0,225
-23.616003,-1.733062,-11.33986,-1.81642,1.179874,11.345967,0.0,0,226
-23.616003,-1.733062,-11.33986,-1.81642,1.179874,11.345967,0.0,0,227
-23.616003,-1.733062,-11.33986,-1.81642,1.179874,11.345967,0.0,0,228
-23.616003,-1.733062,-11.33986,-1.81642,1.179874,11.345967,0.0,0,229
-23.616003,-1.733062,-11.33986,-1.81642,1.179874,11.345967,0.0,0,230
-0.128166,2.545986,-0.988326,-0.263674,-0.25302,0.295634,0.0,0,231
-3.365909,3.032555,0.265867,-2.191956,-0.175783,-0.103872,0.0,0,232
-3.365909,3.032555,0.265867,-2.191956,-0.175783,-0.103872,0.0,0,233
-1.130392,-0.328965,-4.67452,-1.843054,-1.422241,0.194426,0.0,0,234
-0.448806,-0.674291,-3.212967,-0.87625,-1.049369,0.199753,0.0,0,235
-0.679349,-0.439837,-0.415562,-0.500714,-0.9162,0.189099,0.0,0,236
-0.888085,0.945303,-0.039718,-0.050604,-0.833636,-0.117188,0.0,0,237
-0.438648,1.532726,-0.865771,-0.250357,-0.48207,0.074574,0.0,0,238
-0.438648,1.532726,-0.865771,-0.250357,-0.48207,0.074574,0.0,0,239
0.037521,0.242996,-0.221251,-0.380862,-0.271664,-0.508704,0.0,0,240
-2.581107,0.325054,0.472727,-0.354229,0.133169,-0.70313,0.0,0,241
-0.660362,4.454973,-2.86862,-0.46609,0.583279,-1.246458,0.0,0,242
-1.541619,2.231643,-4.23583,-0.990775,1.086656,-1.909638,0.0,0,243
3.594878,-2.832291,8.501916,-1.968232,-0.591269,-1.515459,0.0,0,244
-1.376205,3.550257,5.031785,-0.857606,0.886903,-0.005327,0.0,0,245
2.660361,-0.001852,2.324119,0.46609,1.872351,-0.780368,0.0,0,246
3.979406,-7.454107,2.109808,-0.364882,1.827074,-1.656618,0.0,0,247
-0.800009,-3.634605,2.567435,0.005327,2.23457,-0.506041,0.0,0,248
0.590539,-0.882355,2.465278,1.081329,2.338441,0.258347,0.0,0,249
6.071432,-5.945868,0.35464,2.49558,2.421006,-0.553982,0.0,0,250
5.899588,-2.005865,-2.75095,2.279847,1.912302,-0.719111,0.0,0,251
8.007954,0.779402,-2.560899,1.360983,4.977843,-0.820319,0.0,0,252
15.231088,-3.544058,-20.22766,-9.177981,11.383254,1.241132,0.0,0,253
20.882526,0.607129,-13.158091,-12.507197,-2.088084,-9.433665,0.0,0,254
23.933369,24.492445,-10.312264,31.92851,-9.116724,-12.144979,0.0,0,255
15.573063,6.523669,11.841596,-1.528776,-4.367931,0.399506,0.0,0,256
13.505808,5.801972,-2.638398,3.36384,0.159802,0.596595,0.0,0,257
11.712754,7.904731,-6.180169,-1.598024,-0.623229,-0.836299,0.0,0,258
3.640622,2.068718,-5.297738,-0.4581,0.210406,-0.569962,0.0,0,259
-3.537553,0.200022,-2.905669,-1.539429,0.623229,-0.287644,0.0,0,260
-5.088176,-0.916587,-3.664273,-0.857606,1.123943,0.775041,0.0,0,261
-2.202736,-9.863532,-8.155209,0.88424,0.759061,1.321033,0.0,0,262
-2.202736,-9.863532,-8.155209,0.88424,0.759061,1.321033,0.0,0,263
6.262633,-3.747659,-5.584741,-0.572625,-0.122515,0.713784,0.0,0,264
0.991835,6.334766,3.34051,-0.950824,-0.074574,-0.047941,0.0,0,265
3.274496,-1.060175,-1.201635,0.748408,0.620566,-1.898985,0.0,0,266
3.274496,-1.060175,-1.201635,0.748408,0.620566,-1.898985,0.0,0,267
4.086405,4.782499,-4.785216,0.740418,1.281082,-3.731385,0.0,0,268
4.086405,4.782499,-4.785216,0.740418,1.281082,-3.731385,0.0,0,269
9.419676,-0.189163,-0.884601,-1.797777,-2.25854,-0.825646,0.0,0,270
-1.926556,-3.872902,-6.287261,-0.596595,0.119852,-0.583279,0.0,0,271
-9.211662,-4.760415,5.792819,-2.04547,0.367545,0.980121,0.0,0,272
-11.979903,-8.409759,13.427923,-0.673833,1.992203,1.789786,0.0,0,273
10.06613,-3.281893,-0.420773,0.918864,1.201181,0.359555,0.0,0,274
12.256639,-0.831036,-9.589841,0.034624,0.114525,-0.005327,0.0,0,275
11.844824,-5.673235,-4.551215,-3.15876,0.01598,1.483499,0.0,0,276
26.816833,13.596396,-16.790436,-3.566256,17.47705,5.262824,0.0,0,277
23.582443,-7.227995,-6.575884,2.215926,-14.792371,-32.48249,0.0,0,278
19.713572,9.806021,-4.280072,-6.397421,-0.522021,16.888445,0.0,0,279
12.290371,-20.127674,13.07222,-12.02779,-2.223916,-0.854943,0.0,0,280
-5.930312,-1.543678,9.000016,-3.566256,-1.065349,-1.616667,0.0,0,281
-10.010076,-2.377471,-0.459168,-0.133169,-1.278419,-0.958814,0.0,0,282
-10.010076,-2.377471,-0.459168,-0.133169,-1.278419,-0.958814,0.0,0,283
-4.288544,-4.91436,3.659595,2.644729,-1.150577,0.165129,0.0,0,284
11.832438,2.894121,-0.082757,2.247886,3.233334,1.376964,0.0,0,285
11.832438,2.894121,-0.082757,2.247886,3.233334,1.376964,0.0,0,286
-0.693903,7.12106,-4.491178,0.756398,1.864361,2.317134,0.0,0,287
-1.162072,5.324433,-4.917669,0.612576,1.321033,1.938935,0.0,0,288
8.542274,-9.11032,-1.331796,-1.59536,-0.657853,0.394179,0.0,0,289
2.01858,0.376491,-3.512998,0.993438,0.039951,0.495387,0.0,0,290
2.01858,0.376491,-3.512998,0.993438,0.039951,0.495387,0.0,0,291
0.923274,5.180102,-2.369965,-1.408924,-0.404833,1.09731,0.0,0,292
2.461882,-2.239886,-2.297451,-4.093604,-1.321033,1.403597,0.0,0,293
2.374978,-5.086393,-0.862697,-0.218397,-0.910873,-0.202416,0.0,0,294
-0.244883,-1.863106,1.947494,1.845717,0.106535,-0.455437,0.0,0,295
0.346628,-2.045318,-1.732159,2.668699,0.314278,0.410159,0.0,0,296
0.905341,-1.205862,-2.754201,2.96966,0.89223,0.410159,0.0,0,297
0.172338,-0.696398,-1.918589,1.901648,0.716447,0.319605,0.0,0,298
2.039853,-1.033305,-0.320502,0.700467,0.20508,0.042614,0.0,0,299
1.169483,-2.465422,-1.620386,-0.609912,-1.299726,0.226387,0.0,0,300
-2.981651,0.036911,-3.078043,-2.034817,-2.394372,-1.062686,0.0,0,301
-0.863142,1.036211,-3.257609,-0.886903,-1.901648,-0.870923,0.0,0,302
-1.265515,1.543453,-2.123333,-0.24503,-1.347667,-1.169221,0.0,0,303
0.165949,-3.906486,0.639006,-0.098545,-1.249122,-0.553982,0.0,0,304
-2.363498,-1.756476,0.265104,-0.338248,-0.822982,-0.199753,0.0,0,305
0.50087,-2.161483,-1.912742,-1.211835,-0.801675,-0.47408,0.0,0,306
2.246909,-1.238498,-2.943718,-0.92419,-0.300961,0.130505,0.0,0,307
2.246909,-1.238498,-2.943718,-0.92419,-0.300961,0.130505,0.0,0,308
2.246909,-1.238498,-2.943718,-0.92419,-0.300961,0.130505,0.0,0,309
2.246909,-1.238498,-2.943718,-0.92419,-0.300961,0.130505,0.0,0,310
2.246909,-1.238498,-2.943718,-0.92419,-0.300961,0.130505,0.0,0,311
4.52874,-10.483824,-16.846498,4.045663,-13.711041,3.366503,0.0,0,312
-16.559368,-10.78825,-16.545483,4.804724,-11.532403,-15.117303,0.0,0,313
-20.565323,-8.042788,-19.874737,-31.369202,12.794842,13.375457,0.0,0,314
-19.373653,-10.438916,15.489074,-4.317327,-5.66233,5.18825,0.0,0,315
-11.141921,-0.820937,14.385201,0.063921,0.332922,6.575867,0.0,0,316
-10.823959,-5.268046,2.720129,-2.186629,-1.057359,5.499864,0.0,0,317
-2.356648,-7.307313,-5.124414,-1.645964,-1.406261,3.220017,0.0,0,318
-0.334098,-2.03884,-5.219907,1.289072,-0.002663,0.159802,0.0,0,319
-4.217116,1.747812,1.714006,0.543328,-0.463427,-2.170649,0.0,0,320
-5.885456,5.483511,2.286974,2.058787,-2.000193,-1.32636,0.0,0,321
-1.825683,1.320961,2.312174,-1.853707,-2.780561,-2.551511,0.0,0,322
-0.333556,5.430409,0.464743,-1.35832,-1.185201,-2.056124,0.0,0,323
0.323528,3.343731,-1.197844,0.055931,-0.777705,-0.777705,0.0,0,324
0.43921,-0.775984,-1.505951,0.074574,-0.48207,-1.283746,0.0,0,325
0.43921,-0.775984,-1.505951,0.074574,-0.48207,-1.283746,0.0,0,326
1.634135,-0.360688,-0.640901,0.005327,0.037287,-0.165129,0.0,0,327
1.634135,-0.360688,-0.640901,0.005327,0.037287,-0.165129,0.0,0,328
1.122059,-1.705643,-0.705085,0.01598,-0.146486,0.327595,0.0,0,329
1.847522,1.219551,1.50226,0.407496,-0.106535,-1.062686,0.0,0,330
-2.796628,3.12829,-3.986141,-0.631219,0.753734,-0.910873,0.0,0,331
-4.459279,1.742847,-10.673168,-2.144015,-0.386189,-1.435558,0.0,0,332
-4.459279,1.742847,-10.673168,-2.144015,-0.386189,-1.435558,0.0,0,333
13.042065,-13.948845,9.744234,-0.402169,-0.375536,-2.325124,0.0,0,334
5.001417,0.741199,6.560528,-0.807002,-0.034624,0.026634,0.0,0,335
-2.339495,4.970295,3.932428,-0.351565,0.452773,-0.519358,0.0,0,336
