v0,v1,v2,v3,v4,v5,pattern,label,index
3.421077,5.653319,-12.470669,-3.054888,1.38229,2.956343,2.0,0,59
-0.993713,-0.565308,-1.592323,-0.314278,0.175783,-0.21307,2.0,0,60
8.489854,2.68291,10.903372,0.143822,-1.33435,3.590226,2.0,0,61
8.489854,2.68291,10.903372,0.143822,-1.33435,3.590226,2.0,0,62
22.621883,15.569448,8.403053,4.948546,-5.134982,-1.510132,2.0,0,63
11.349498,-17.34196,8.27533,2.106728,-10.986412,-16.67804,2.0,0,64
11.349498,-17.34196,8.27533,2.106728,-10.986412,-16.67804,2.0,0,65
11.571897,9.131614,-16.984228,-4.421198,5.00714,1.552746,2.0,0,66
11.571897,9.131614,-16.984228,-4.421198,5.00714,1.552746,2.0,0,67
4.481844,5.187247,-12.276136,2.943027,-0.854943,-1.36631,2.0,0,68
4.481844,5.187247,-12.276136,2.943027,-0.854943,-1.36631,2.0,0,69
6.235966,-2.436792,-3.50621,1.909638,-3.089512,-1.235805,2.0,0,70
4.166911,-3.043391,3.405651,1.046705,-2.231906,-0.026634,2.0,0,71
4.166911,-3.043391,3.405651,1.046705,-2.231906,-0.026634,2.0,0,72
-1.047194,-0.694875,0.494019,1.416914,-1.472845,0.852279,2.0,0,73
1.696446,-1.804082,-2.294329,3.038908,-1.065349,0.977458,2.0,0,74
1.53491,0.623121,-1.021513,2.407689,-0.620566,1.355657,2.0,0,75
1.120107,0.320259,-4.757926,2.125371,0.087891,1.523449,2.0,0,76
-0.549113,-0.462472,-3.746921,2.050797,0.093218,0.897557,2.0,0,77
-0.225911,-3.168258,-4.478902,1.464855,-0.561972,-0.383526,2.0,0,78
-1.079897,-0.681596,-2.117789,1.190528,-0.564635,0.234377,2.0,0,79
2.452568,-2.894476,2.290544,0.324931,-0.719111,-0.617902,2.0,0,80
0.716186,-5.811155,1.139406,-1.488825,-0.167792,0.165129,2.0,0,81
1.914391,-7.451341,-8.431378,-0.88424,-0.210406,0.0,2.0,0,82
0.454119,1.395737,-2.069813,1.249122,0.67916,0.005327,2.0,0,83
0.602069,-2.773586,-3.285824,-0.993438,-0.202416,-0.838962,2.0,0,84
-0.571515,0.052968,0.347565,-0.889566,0.247694,-0.234377,2.0,0,85
0.361354,-2.529111,-3.206185,0.018644,-0.098545,0.098545,2.0,0,86
0.20798,0.383889,-1.221918,0.649863,-0.101208,-0.058594,2.0,0,87
0.713712,-2.36168,-1.088788,0.055931,0.167792,0.154476,2.0,0,88
0.76343,-2.10644,-2.255347,0.625893,0.332922,0.649863,2.0,0,89
-6.557808,-1.570508,4.636646,-0.516694,0.178446,-0.460763,3.0,1,90
0.477637,2.619589,0.136393,0.769715,0.43413,0.538001,3.0,1,91
0.484228,3.05659,-1.156612,0.386189,0.290308,0.65519,3.0,1,92
2.691914,1.544931,0.177883,0.175783,0.295634,0.612576,3.0,1,93
2.180577,2.704473,-2.378037,0.079901,0.561972,0.88424,3.0,1,94
1.996096,1.751207,-1.138569,0.415486,0.258347,1.004091,3.0,1,95
1.886781,-1.21627,-4.051212,0.498051,0.074574,1.297062,3.0,1,96
0.58099,-2.362891,-3.808229,0.942834,-0.330258,1.749836,3.0,1,97
-0.349456,-3.805087,-4.101675,0.354229,-1.432895,2.002856,3.0,1,98
-0.690706,-3.925294,-4.225842,0.67916,-1.227815,1.768479,3.0,1,99
-2.64401,0.228763,-5.041068,-0.119852,-0.761725,1.387617,3.0,1,100
-4.325249,-2.936941,-3.08193,-0.295634,-0.348902,0.591269,3.0,1,101
-3.950266,-4.351378,-7.150745,-1.337013,-0.492724,0.958814,3.0,1,102
-1.405547,-3.566007,-7.059959,-1.574053,-0.990775,1.182537,3.0,1,103
-4.794517,-4.502353,-9.350579,-1.744509,-1.693905,1.286409,3.0,1,104
4.219753,-5.50223,-2.780606,0.65519,-3.062878,2.002856,3.0,1,105
5.2854,0.225538,-2.684191,1.984213,-2.436986,2.831165,3.0,1,106
5.693122,5.926848,-6.314698,-0.748408,-1.456865,1.914965,3.0,1,107
14.53932,25.438875,-17.292667,-3.409117,7.23372,-5.92334,3.0,1,108
14.342114,17.944893,-27.659407,-15.17856,18.76346,-20.055195,3.0,1,109
18.257784,28.90501,-22.409906,-9.215269,17.71409,1.054696,3.0,1,110
1.520862,6.18094,-19.652122,5.430617,1.843054,-2.213263,3.0,1,111
-2.714721,-2.927546,-3.870881,2.658046,-3.225344,-3.089512,3.0,1,112
3.556057,-1.877345,6.102909,1.384954,-4.157525,-2.349095,3.0,1,113
3.556057,-1.877345,6.102909,1.384954,-4.157525,-2.349095,3.0,1,114
4.41314,-2.578296,6.124696,3.172077,-3.273285,0.111862,3.0,1,115
1.441397,4.53328,-0.102056,3.305245,-1.707222,1.102636,3.0,1,116
1.441397,4.53328,-0.102056,3.305245,-1.707222,1.102636,3.0,1,117
1.107408,6.140042,-0.003724,2.239896,-1.265102,0.314278,3.0,1,118
3.283133,4.021796,-2.516754,0.284981,-0.886903,-0.274327,3.0,1,119
0.945472,0.504969,-1.986429,-0.119852,0.202416,0.484734,2.0,0,120
8.872012,1.000558,3.004913,-0.538001,-0.362219,3.691434,2.0,0,121
11.858622,5.835494,2.505688,1.387617,-1.363647,2.207936,2.0,0,122
22.936779,18.826513,-4.813757,4.170841,-4.9592,1.305053,2.0,0,123
14.361815,-21.793673,7.92322,2.122708,-10.373837,-15.889681,2.0,0,124
12.644794,5.152026,3.648651,-20.201681,1.893658,-6.261589,2.0,0,125
7.497084,1.88049,-22.501818,-4.314663,4.186821,-2.098738,2.0,0,126
-1.102541,0.207985,-17.861107,-2.162659,1.920292,-0.87625,2.0,0,127
0.239579,-0.573406,-9.76165,0.159802,-1.073339,-0.468754,2.0,0,128
2.812283,-3.507455,-3.101478,1.914965,-3.041571,-0.396843,2.0,0,129
2.069326,-3.121746,3.682188,2.607442,-3.243988,0.308951,2.0,0,130
0.951028,1.65485,3.391906,4.812714,-2.133361,1.683252,2.0,0,131
1.488063,4.722924,-0.501911,8.008761,-0.039951,2.293164,2.0,0,132
1.377059,3.876579,-0.710614,4.024356,0.868259,2.170649,2.0,0,133
1.127768,4.914782,-2.26747,0.623229,0.292971,1.574053,2.0,0,134
1.095136,2.852218,-2.57505,-1.614004,-0.026634,0.378199,2.0,0,135
-1.014301,2.037698,-3.503175,-1.443548,-0.410159,-0.737754,2.0,0,136
1.358196,-3.11375,-1.532743,0.332922,-1.155904,-2.215926,2.0,0,137
1.259718,-2.245579,0.995688,0.993438,-0.402169,-1.38229,2.0,0,138
1.259718,-2.245579,0.995688,0.993438,-0.402169,-1.38229,2.0,0,139
-0.369887,1.22124,-2.452287,0.572625,0.508704,1.305053,2.0,0,140
-0.968764,-0.132013,1.023878,0.332922,0.623229,0.769715,2.0,0,141
0.850884,2.224153,-0.593163,-1.193191,0.039951,0.639209,2.0,0,142
0.838399,-1.044876,-5.332537,0.114525,-0.463427,1.123943,2.0,0,143
0.838399,-1.044876,-5.332537,0.114525,-0.463427,1.123943,2.0,0,144
2.141048,-0.843606,-0.625069,0.03196,0.157139,-0.508704,2.0,0,145
2.141048,-0.843606,-0.625069,0.03196,0.157139,-0.508704,2.0,0,146
-0.987892,2.809405,-2.682624,-0.532675,-0.263674,-0.050604,2.0,0,147
-0.987892,2.809405,-2.682624,-0.532675,-0.263674,-0.050604,2.0,0,148
0.041523,1.862227,-3.285826,-0.676497,-0.071911,-0.530011,2.0,0,149
-0.564007,-1.876537,0.040987,-1.339676,0.399506,-0.708457,2.0,0,150
7.07792,-2.296866,-1.664663,-0.002663,-0.476744,5.808816,2.0,0,151
11.171749,4.931965,4.023746,0.111862,-0.673833,3.939128,2.0,0,152
16.819685,8.051813,-0.843235,2.68468,-2.175975,1.310379,2.0,0,153
19.624836,17.796192,-7.180856,4.373258,-7.087235,-1.14525,2.0,0,154
13.642233,-25.253729,4.192066,0.130505,-11.955879,-15.62068,2.0,0,155
15.141864,18.941341,-28.10749,-10.008954,6.482649,-4.479793,2.0,0,156
6.188549,6.242702,-13.037962,-3.070869,4.370595,-0.737754,2.0,0,157
-0.131566,5.829838,-13.224283,-0.982784,2.263867,-0.165129,2.0,0,158
-0.27004,4.141017,-12.542772,0.444783,0.146486,-0.652526,2.0,0,159
1.410183,-2.409901,-4.0467,1.773806,-2.407689,-1.259775,2.0,0,160
2.839031,-3.913663,3.827707,1.760489,-3.331879,-0.511368,2.0,0,161
-0.028429,-1.298624,6.090154,1.696568,-2.841819,-0.087891,2.0,0,162
1.038296,-0.830005,7.310287,3.510325,-1.928282,0.447447,2.0,0,163
1.038296,-0.830005,7.310287,3.510325,-1.928282,0.447447,2.0,0,164
1.754872,1.550071,4.905944,4.626278,-1.227815,0.799012,2.0,0,165
1.826418,2.287784,2.864894,2.900413,-0.282318,1.014745,2.0,0,166
1.903381,4.637846,-4.028329,1.957579,-0.210406,0.620566,2.0,0,167
1.705535,2.945937,-1.794068,0.791022,-1.012082,-0.02397,2.0,0,168
-0.059485,0.577928,-2.214541,1.345003,-0.402169,-0.338248,2.0,0,169
0.924356,5.898556,-1.449655,2.777898,0.063921,-0.266337,2.0,0,170
1.577774,2.248129,-0.466001,-0.735091,-0.039951,0.02397,2.0,0,171
1.577774,2.248129,-0.466001,-0.735091,-0.039951,0.02397,2.0,0,172
1.603466,4.480165,0.370751,-0.974794,0.306288,0.298298,2.0,0,173
1.603466,4.480165,0.370751,-0.974794,0.306288,0.298298,2.0,0,174
1.747399,5.065829,-5.523603,0.306288,0.799012,-0.109198,2.0,0,175
1.747399,5.065829,-5.523603,0.306288,0.799012,-0.109198,2.0,0,176
2.335176,-0.593912,-2.401855,-1.198518,0.191763,0.02397,2.0,0,177
1.178686,2.12363,-1.775283,-0.740418,0.386189,0.00799,2.0,0,178
0.085451,1.428993,-2.522013,-0.700467,-0.066584,-0.189099,2.0,0,179
0.083249,-1.071926,-1.413515,0.165129,-1.1053,0.394179,2.0,0,180
10.96824,-0.799991,-11.60624,2.535531,1.408924,3.64083,2.0,0,181
15.229057,7.459728,-11.365255,-0.961478,-2.96167,0.431466,2.0,0,182
13.726921,16.185513,-16.759861,-9.05014,-4.168178,-6.847531,2.0,0,183
14.676519,19.974665,-21.772726,-2.23457,6.906125,-11.015709,2.0,0,184
17.086014,-4.061415,-7.793173,-1.379627,6.08048,-3.273285,2.0,0,185
12.200071,-3.830505,-12.089576,-0.767051,5.145636,-1.38229,2.0,0,186
3.817521,-3.045122,-11.798729,0.25302,3.118809,-0.841626,2.0,0,187
1.024259,-4.882441,-8.713112,1.3743,-0.194426,-0.436793,2.0,0,188
-0.716023,-2.900452,-6.426601,1.637974,-1.707222,-0.186436,2.0,0,189
1.175963,-4.522967,-2.828352,1.273092,-3.081522,-0.170456,2.0,0,190
0.715959,0.035046,-0.351517,1.091983,-4.013702,0.380862,2.0,0,191
4.061796,0.239741,5.251978,1.422241,-4.208129,-0.543328,2.0,0,192
1.550527,0.752751,4.693726,1.166557,-3.16675,-0.127842,2.0,0,193
2.625892,1.394,5.169173,0.729764,-2.51156,-0.370209,2.0,0,194
1.659082,-0.531323,2.219633,0.431466,-1.883004,-0.633883,2.0,0,195
-3.050581,-0.321152,0.417059,0.431466,-0.708457,-0.343575,2.0,0,196
-3.050581,-0.321152,0.417059,0.431466,-0.708457,-0.343575,2.0,0,197
-0.211566,-1.528731,-0.230712,0.263674,-0.407496,-0.46609,2.0,0,198
1.428568,0.53044,0.898136,0.02397,0.047941,0.218397,2.0,0,199
1.428568,0.53044,0.898136,0.02397,0.047941,0.218397,2.0,0,200
-1.02947,-1.724134,-2.017624,-0.692477,0.620566,0.322268,2.0,0,201
-1.02947,-1.724134,-2.017624,-0.692477,0.620566,0.322268,2.0,0,202
2.106232,-0.914975,0.416852,1.480835,1.14525,1.544756,2.0,0,203
2.122097,-0.69105,-1.47266,1.560736,1.416914,1.933608,2.0,0,204
2.706002,1.644807,-1.420933,2.335778,1.368974,2.325124,2.0,0,205
0.661278,1.583239,-1.925801,1.118617,1.494152,1.952252,2.0,0,206
0.057718,0.709351,-1.926529,0.772378,1.131933,1.614004,2.0,0,207
0.708671,0.742197,-0.687897,0.530011,0.039951,1.147914,2.0,0,208
0.867456,0.855075,0.046565,-0.055931,-0.02397,1.158567,2.0,0,209
-2.55472,-2.124315,-0.040763,-0.929517,-0.045277,-0.559308,2.0,0,210
6.444521,3.090698,-0.888697,-0.66318,0.822982,1.403597,2.0,0,211
5.078836,4.072311,-3.665662,0.452773,-0.487397,0.67916,2.0,0,212
5.078836,4.072311,-3.665662,0.452773,-0.487397,0.67916,2.0,0,213
5.83733,-0.08019,-4.912139,0.383526,-0.90022,0.370209,2.0,0,214
2.924207,-4.626524,-6.738511,0.921527,-1.163894,1.390281,2.0,0,215
2.594084,-7.242032,-8.800643,0.492724,-1.478172,2.311807,2.0,0,216
2.608588,-7.148979,-6.306053,0.021307,-1.749836,4.029683,2.0,0,217
0.767184,-6.057954,-4.376052,0.101208,-1.187864,5.145636,2.0,0,218
3.265464,3.591897,-3.72501,0.601922,-0.713784,4.080287,2.0,0,219
3.995338,1.288715,-5.81245,2.777898,-0.969468,1.480835,2.0,0,220
13.388479,10.206428,-1.415778,3.872544,-5.635696,-1.32636,2.0,0,221
15.896679,-28.660145,20.150074,0.335585,-10.528312,-16.53688,2.0,0,222
17.57873,18.73311,-28.168852,-21.485426,5.955301,-8.629327,2.0,0,223
23.2919,5.28096,-14.766148,-3.555602,4.945883,-2.903076,2.0,0,224
9.641413,3.3592,-9.962232,-2.889759,2.836492,-0.775041,2.0,0,225
9.086599,4.817423,-7.633417,-2.346431,1.275755,-0.284981,2.0,0,226
9.988396,1.166463,-2.879501,0.324931,-1.078666,-0.838962,2.0,0,227
10.473831,-4.866532,-1.998304,1.187864,-1.763153,-0.90022,2.0,0,228
7.333362,-5.122952,-1.426792,1.536766,-1.992203,0.117188,2.0,0,229
3.889226,-5.958015,-5.063028,2.801868,-1.451538,0.673833,2.0,0,230
2.977095,-9.437126,-1.329027,3.568919,-1.960242,0.961478,2.0,0,231
1.072922,-8.251282,2.891452,2.92172,-1.864361,1.470182,2.0,0,232
2.756564,-3.346525,3.855911,3.054888,-1.574053,1.691242,2.0,0,233
4.503509,4.564257,4.371955,5.747558,-0.926854,2.010846,2.0,0,234
4.020323,7.186,3.838195,2.90574,-0.90022,0.873586,2.0,0,235
2.931572,6.325049,1.379394,1.781796,-0.964141,0.69514,2.0,0,236
5.611291,8.31945,-2.485455,-1.843054,-1.131933,-0.141159,2.0,0,237
5.218888,4.597287,0.409735,1.536766,0.524684,0.181109,2.0,0,238
3.97333,5.169344,-3.441874,0.367545,-0.119852,-0.724437,2.0,0,239
-3.252688,-0.665269,3.905222,-1.376964,-0.572625,-0.03196,2.0,0,240
5.152656,-2.285595,-3.446221,0.146486,-1.070676,2.612768,2.0,0,241
5.152656,-2.285595,-3.446221,0.146486,-1.070676,2.612768,2.0,0,242
4.41929,-1.470214,-1.94306,0.588605,-1.368974,2.45563,2.0,0,243
4.264301,-5.930695,-7.287942,0.133169,-1.531439,2.966997,2.0,0,244
4.264301,-5.930695,-7.287942,0.133169,-1.531439,2.966997,2.0,0,245
-0.552928,-4.169591,-6.945314,-0.242367,-2.04547,3.62485,2.0,0,246
0.740316,1.789938,-6.109947,-0.338248,-1.395607,2.73262,2.0,0,247
-4.218056,0.280132,-4.846185,-1.491489,-0.777705,1.829737,2.0,0,248
-2.244098,-3.636706,-5.08131,-2.676689,-0.117188,0.641873,2.0,0,249
0.797285,0.401853,-3.492948,-2.857799,0.330258,-0.330258,2.0,0,250
17.653954,2.15096,-0.303907,-1.914965,2.756591,-2.756591,2.0,0,251
16.327986,6.082169,-28.42163,3.768672,15.764503,-11.364611,2.0,0,252
20.765125,16.098297,-4.276551,-19.602423,13.308872,16.286524,2.0,0,253
18.483387,24.817112,-11.372339,2.253213,8.964912,7.03663,2.0,0,254
2.539522,12.235368,-14.912006,7.598602,0.402169,-0.191763,2.0,0,255
2.485564,1.531231,-11.342598,0.745744,-6.09646,-2.548847,2.0,0,256
14.039149,-3.866259,6.914653,-1.435558,-6.405411,-4.751457,2.0,0,257
8.588983,1.976126,10.874496,0.980121,-3.233334,-2.634075,2.0,0,258
5.428618,4.295898,7.433985,2.721967,-2.144015,-0.490061,2.0,0,259
-0.107353,6.837054,-2.745414,3.177404,-1.249122,-0.063921,2.0,0,260
3.493054,6.187069,-2.309993,1.627321,-1.062686,-0.119852,2.0,0,261
1.427849,6.659606,-1.949981,0.258347,-0.4581,-0.01598,2.0,0,262
0.685736,5.247151,-2.049412,-0.279654,0.045277,-0.271664,2.0,0,263
0.685736,5.247151,-2.049412,-0.279654,0.045277,-0.271664,2.0,0,264
0.672292,7.152022,-0.938916,-1.430231,-0.436793,-0.367545,2.0,0,265
0.672292,7.152022,-0.938916,-1.430231,-0.436793,-0.367545,2.0,0,266
3.58392,5.820591,2.394447,-0.447447,-0.133169,0.042614,2.0,0,267
2.484839,9.713163,2.377252,-0.370209,-0.207743,0.207743,2.0,0,268
2.484839,9.713163,2.377252,-0.370209,-0.207743,0.207743,2.0,0,269
-1.926449,-0.801802,0.382379,-0.239704,0.077238,-0.042614,2.0,0,270
11.250649,1.932671,0.545424,0.617902,-1.190528,4.301347,2.0,0,271
23.189049,11.417894,-4.702877,2.948354,-3.582236,3.092176,2.0,0,272
23.189049,11.417894,-4.702877,2.948354,-3.582236,3.092176,2.0,0,273
18.434175,15.022043,1.580481,5.611726,-8.980892,-3.417107,2.0,0,274
17.01918,11.769693,-23.152199,-34.871536,3.523642,-15.026748,2.0,0,275
16.53827,8.746361,-26.018312,-8.980892,6.850194,-2.117381,2.0,0,276
2.605829,13.44441,-18.347204,-3.102829,5.939321,1.166557,2.0,0,277
1.537528,10.287411,-16.70958,-0.88424,2.109391,-0.047941,2.0,0,278
2.747144,4.143863,-6.108618,1.083993,-1.384954,-1.291736,2.0,0,279
4.030891,-1.39858,-0.75546,1.917628,-3.086849,-1.390281,2.0,0,280
5.62887,-3.371553,0.575636,2.279847,-3.654147,-0.364882,2.0,0,281
2.406462,-0.913052,4.443972,2.442313,-3.070869,-0.090555,2.0,0,282
1.799293,0.536975,-0.087888,4.844675,-1.861697,0.90821,2.0,0,283
0.756,6.478981,3.047424,9.641409,-0.519358,1.347667,2.0,0,284
1.962936,-2.511047,-2.453767,1.38229,0.01598,1.102636,2.0,0,285
1.249718,6.117273,0.933183,0.306288,-0.48207,0.194426,2.0,0,286
0.622701,0.386136,-0.819944,2.221253,-0.801675,0.045277,2.0,0,287
-1.156714,-1.92143,2.624766,1.193191,-0.743081,-0.332922,2.0,0,288
0.441237,-0.360372,0.899205,0.348902,-0.189099,0.111862,2.0,0,289
2.270533,4.015081,1.48215,0.111862,-0.071911,-0.207743,2.0,0,290
0.567431,1.279146,2.546179,-0.889566,0.391516,1.139924,2.0,0,291
0.145414,6.475423,2.794144,-2.122708,0.399506,0.6472,2.0,0,292
2.328211,5.368144,3.292358,0.673833,0.69514,0.633883,2.0,0,293
2.514092,6.030171,0.477227,-2.373065,0.764388,-0.346238,2.0,0,294
-0.206121,6.228857,4.209849,0.061258,0.327595,-0.530011,2.0,0,295
-0.905574,3.45919,0.760511,-0.21307,-0.335585,-0.388852,2.0,0,296
3.125124,4.319607,-1.701032,-0.330258,-0.857606,0.218397,2.0,0,297
4.366374,3.822664,-0.175493,-0.149149,-0.751071,0.181109,2.0,0,298
2.659867,5.714064,-4.129577,2.03748,-0.375536,-0.359555,2.0,0,299
0.680447,1.424012,-0.660432,-0.46609,-0.029297,-0.490061,2.0,0,300
14.168496,9.34281,2.66027,0.44212,-1.883004,3.36384,2.0,0,301
14.168496,9.34281,2.66027,0.44212,-1.883004,3.36384,2.0,0,302
17.982283,11.983161,1.993586,1.289072,-8.33902,-11.082294,2.0,0,303
12.402098,3.640808,-18.571848,-4.019029,5.585092,-2.996294,2.0,0,304
12.402098,3.640808,-18.571848,-4.019029,5.585092,-2.996294,2.0,0,305
4.275073,-0.399165,-16.067427,-2.96167,3.3958,-0.838962,2.0,0,306
0.309702,0.46555,-8.732948,-0.276991,-0.70313,-1.299726,2.0,0,307
0.309702,0.46555,-8.732948,-0.276991,-0.70313,-1.299726,2.0,0,308
2.965059,-4.735807,-3.174947,1.289072,-2.287837,-1.984213,2.0,0,309
0.406956,-5.333705,1.7456,2.354421,-2.096074,0.175783,2.0,0,310
0.406956,-5.333705,1.7456,2.354421,-2.096074,0.175783,2.0,0,311
0.324111,-4.286598,1.234374,3.824603,-1.038715,1.150577,2.0,0,312
1.137658,1.471228,-0.120698,2.793878,0.617902,1.475509,2.0,0,313
1.137658,1.471228,-0.120698,2.793878,0.617902,1.475509,2.0,0,314
0.008947,2.136436,-3.649898,0.042614,-0.066584,0.119852,2.0,0,315
0.008947,2.136436,-3.649898,0.042614,-0.066584,0.119852,2.0,0,316
0.632281,1.206919,-1.542068,-0.580615,-0.894893,-0.799012,2.0,0,317
-0.339837,0.093957,-1.251968,-1.102636,-0.543328,-0.926854,2.0,0,318
1.833172,-1.070738,0.394027,-1.131933,-0.404833,-1.070676,2.0,0,319
0.556946,1.214854,0.151914,-1.496815,-0.266337,0.114525,2.0,0,320
0.471434,-0.303619,-0.217843,0.362219,-0.231713,0.452773,2.0,0,321
0.270194,0.171598,1.773958,2.301154,0.069248,0.735091,2.0,0,322
0.427402,0.758069,-0.477807,1.012082,0.135832,0.689814,2.0,0,323
1.560186,1.381695,-0.83114,2.261203,0.308951,0.484734,2.0,0,324
1.357937,3.029314,-3.156764,0.490061,0.340912,0.503377,2.0,0,325
1.563147,3.528001,-1.491358,0.346238,0.151812,0.484734,2.0,0,326
0.98001,2.531632,-1.815089,-0.255684,0.19709,0.559308,2.0,0,327
1.21918,3.438243,-1.559865,-0.623229,0.026634,0.412823,2.0,0,328
1.469255,4.755323,-1.069439,-0.956151,0.071911,0.431466,2.0,0,329
0.63259,-2.628804,-1.862158,-0.170456,-0.68715,0.274327,2.0,0,330
10.972697,-4.796395,-12.88649,1.707222,1.653954,3.313236,2.0,0,331
9.29642,-6.542144,-12.17187,-0.577952,-2.27452,1.635311,2.0,0,332
12.968799,-5.16327,-24.161798,-9.942369,2.367738,-14.675182,2.0,0,333
15.863758,21.74639,7.938035,-11.684216,8.304396,-11.34064,2.0,0,334
18.650175,-0.176054,-6.992057,-2.948354,8.14992,-2.191956,2.0,0,335
15.137823,1.863991,-14.794817,-0.846953,6.320183,1.558073,2.0,0,336
6.741781,0.256598,-10.034419,0.966804,2.306481,0.67117,2.0,0,337
-0.511242,-0.300388,-7.363662,2.402362,0.439456,-0.588605,2.0,0,338
1.596269,-2.099312,-4.528186,2.580808,-1.416914,-1.406261,2.0,0,339
2.61038,-0.265405,-3.160489,2.365075,-2.554174,-1.110626,2.0,0,340
3.281391,-4.678979,-2.742155,0.764388,-3.515652,-1.398271,2.0,0,341
