v0,v1,v2,v3,v4,v5,pattern,label,index
1.546036,0.527406,-2.368499,-0.22905,0.071911,0.061258,1.0,0,27
4.485073,-1.089323,0.584353,0.215733,-0.990775,-0.324931,1.0,0,28
3.659708,0.491364,-0.145861,1.041379,-0.612576,0.444783,1.0,0,29
-1.953435,3.730864,-1.278148,-0.825646,-0.535338,0.01598,1.0,0,30
0.490862,1.109122,-3.448985,-1.747172,0.833636,-0.881576,1.0,0,31
6.312046,-2.679565,7.62052,-1.653954,1.060022,-2.636739,1.0,0,32
0.218317,-2.805614,7.606103,-0.641873,2.008183,-0.138495,1.0,0,33
-3.789713,-7.019818,1.219236,1.79245,2.03748,0.732428,1.0,0,34
3.445355,-8.014812,-5.907156,0.191763,2.06145,-0.41815,1.0,0,35
-1.126491,2.506427,-0.55931,0.948161,1.363647,0.050604,1.0,0,36
-1.351867,2.552974,-2.283414,-0.274327,1.009418,0.292971,1.0,0,37
3.346277,-4.144509,2.204966,1.957579,1.390281,0.194426,1.0,0,38
0.555889,-3.004638,-2.550005,2.114718,1.744509,-0.005327,1.0,0,39
0.042058,-1.473781,-5.080912,1.281082,1.859034,0.034624,1.0,0,40
-0.696831,-0.00512,-4.852863,-1.981549,3.574246,0.886903,1.0,0,41
-0.696831,-0.00512,-4.852863,-1.981549,3.574246,0.886903,1.0,0,42
22.988956,-10.118179,-12.5868,-8.109969,-1.081329,-7.553325,1.0,0,43
22.988956,-10.118179,-12.5868,-8.109969,-1.081329,-7.553325,1.0,0,44
19.944826,-5.959191,13.260576,-7.079244,-3.899177,-0.948161,1.0,0,45
19.944826,-5.959191,13.260576,-7.079244,-3.899177,-0.948161,1.0,0,46
15.957249,5.768199,3.300466,3.856564,-2.943027,0.21307,1.0,0,47
13.426371,-0.368255,2.030609,-0.103872,-1.904311,0.050604,1.0,0,48
-5.293656,-0.687308,-4.707043,1.241132,1.843054,-0.463427,1.0,0,49
-5.293656,-0.687308,-4.707043,1.241132,1.843054,-0.463427,1.0,0,50
-1.97502,-3.092704,-6.969014,0.410159,1.435558,0.348902,1.0,0,51
0.987354,-4.639486,-4.719581,0.00799,1.337013,0.23704,1.0,0,52
1.541496,-2.743745,-0.794829,-1.198518,0.775041,-0.077238,1.0,0,53
1.811145,-2.218421,1.143134,-0.46609,0.447447,-0.343575,1.0,0,54
1.159907,2.072876,-2.38444,0.002663,-0.00799,-1.179874,1.0,0,55
-1.061956,1.659289,-1.799831,0.255684,0.527348,-1.241132,1.0,0,56
-1.906228,-0.989662,2.224729,0.157139,0.351565,-1.3743,1.0,0,57
0.383026,1.220288,-0.193401,0.780368,0.495387,0.055931,1.0,0,58
1.628233,2.925349,-2.490444,1.089319,0.255684,0.639209,1.0,0,59
0.30503,-4.026339,-1.210075,-0.527348,-1.270429,0.013317,1.0,0,60
4.320342,-2.486449,-1.518522,-1.837727,-0.279654,-0.351565,1.0,0,61
1.943456,-4.560092,2.371131,-1.307716,-0.375536,0.950824,1.0,0,62
2.594344,-2.101183,6.630084,1.667271,-3.020264,1.030725,1.0,0,63
-0.181536,-4.532517,-8.435013,4.032346,-10.85058,4.439842,1.0,0,64
-20.57232,-13.155287,-12.271025,3.779326,-13.636467,5.366696,1.0,0,65
-28.959942,-21.78101,-12.633361,-32.365303,29.289108,-2.74061,1.0,0,66
-28.959942,-21.78101,-12.633361,-32.365303,29.289108,-2.74061,1.0,0,67
-28.959942,-21.78101,-12.633361,-32.365303,29.289108,-2.74061,1.0,0,68
-28.959942,-21.78101,-12.633361,-32.365303,29.289108,-2.74061,1.0,0,69
-28.959942,-21.78101,-12.633361,-32.365303,29.289108,-2.74061,1.0,0,70
-23.3706,-11.992881,-6.791209,-4.431852,6.549233,8.192534,1.0,0,71
-1.815197,1.885998,-7.454507,-0.490061,1.414251,0.202416,1.0,0,72
-1.855429,1.209911,-2.23521,-2.868452,-1.305053,-0.157139,1.0,0,73
-2.695113,6.505312,1.836856,-2.01351,0.103872,-0.559308,1.0,0,74
-2.665231,5.220032,-2.293177,-0.6472,-0.639209,0.817655,1.0,0,75
-0.066896,-0.360751,-4.714635,-2.753927,-1.270429,-0.386189,1.0,0,76
-1.113548,0.752565,-3.49398,-0.719111,-0.591269,0.194426,1.0,0,77
-1.187717,0.21592,-1.599133,-0.119852,-0.324931,-0.24503,1.0,0,78
-0.981918,0.511914,-0.419442,-0.20508,-0.316941,-0.191763,1.0,0,79
-1.006753,0.740029,-2.676102,0.508704,0.340912,-0.037287,1.0,0,80
-1.006753,0.740029,-2.676102,0.508704,0.340912,-0.037287,1.0,0,81
-1.006753,0.740029,-2.676102,0.508704,0.340912,-0.037287,1.0,0,82
-1.006753,0.740029,-2.676102,0.508704,0.340912,-0.037287,1.0,0,83
-1.006753,0.740029,-2.676102,0.508704,0.340912,-0.037287,1.0,0,84
-1.006753,0.740029,-2.676102,0.508704,0.340912,-0.037287,1.0,0,85
-1.006753,0.740029,-2.676102,0.508704,0.340912,-0.037287,1.0,0,86
-1.006753,0.740029,-2.676102,0.508704,0.340912,-0.037287,1.0,0,87
-1.006753,0.740029,-2.676102,0.508704,0.340912,-0.037287,1.0,0,88
-1.006753,0.740029,-2.676102,0.508704,0.340912,-0.037287,1.0,0,89
-11.294717,-0.3551,-5.09884,0.130505,0.585942,-0.990775,1.0,0,90
2.906018,-0.414121,0.194633,-1.142587,-0.585942,-0.913537,1.0,0,91
3.06899,-1.620275,-1.873909,-1.214498,-0.636546,-0.535338,1.0,0,92
2.383339,-1.530819,4.107653,0.601922,-0.44212,-0.223723,1.0,0,93
2.92602,0.550401,3.588125,0.005327,-3.19072,0.756398,1.0,0,94
2.44407,-0.622852,-11.43424,2.636739,-11.710849,2.269193,1.0,0,95
-22.164293,-14.831375,-11.422895,6.645114,-16.973673,1.79245,1.0,0,96
-27.588787,-3.000084,-18.081905,-34.86355,29.888367,-0.338248,1.0,0,97
-22.779833,-18.0487,-6.887146,-4.162851,6.511946,6.181688,1.0,0,98
-16.071947,17.670212,10.652502,7.356235,3.19072,4.192148,1.0,0,99
-5.324514,1.070245,6.201654,-2.618095,2.06944,2.096074,1.0,0,100
1.154184,1.777988,0.563286,-1.270429,0.593932,1.547419,1.0,0,101
1.825555,2.910981,-5.014827,-1.997529,0.215733,0.567298,1.0,0,102
0.243057,-3.787516,-6.568943,-1.787123,1.254448,-0.852279,1.0,0,103
-4.384467,3.823451,-0.34203,-0.988111,-0.082565,-0.572625,1.0,0,104
-3.255529,3.046378,2.629073,-1.507469,-0.743081,-1.1053,1.0,0,105
-0.944515,3.323332,0.410557,0.785695,-1.235805,-1.12927,1.0,0,106
-0.455825,0.140805,-3.930671,-0.071911,-1.360983,0.069248,1.0,0,107
-0.455825,0.140805,-3.930671,-0.071911,-1.360983,0.069248,1.0,0,108
-1.040482,2.417365,-2.136738,-0.191763,-0.263674,0.351565,1.0,0,109
-1.040482,2.417365,-2.136738,-0.191763,-0.263674,0.351565,1.0,0,110
-1.040482,2.417365,-2.136738,-0.191763,-0.263674,0.351565,1.0,0,111
-1.040482,2.417365,-2.136738,-0.191763,-0.263674,0.351565,1.0,0,112
-1.040482,2.417365,-2.136738,-0.191763,-0.263674,0.351565,1.0,0,113
-4.09078,-4.449986,-10.620386,-0.149149,0.572625,-0.751071,1.0,0,114
-4.09078,-4.449986,-10.620386,-0.149149,0.572625,-0.751071,1.0,0,115
-4.09078,-4.449986,-10.620386,-0.149149,0.572625,-0.751071,1.0,0,116
-4.09078,-4.449986,-10.620386,-0.149149,0.572625,-0.751071,1.0,0,117
-4.09078,-4.449986,-10.620386,-0.149149,0.572625,-0.751071,1.0,0,118
-4.09078,-4.449986,-10.620386,-0.149149,0.572625,-0.751071,1.0,0,119
1.164656,-1.23509,-4.932977,0.269001,-0.186436,-0.042614,1.0,0,120
3.028256,-1.993936,2.741022,-2.261203,-1.046705,-0.463427,1.0,0,121
-1.983599,0.588399,2.019437,0.026634,-0.737754,-0.111862,1.0,0,122
-1.983599,0.588399,2.019437,0.026634,-0.737754,-0.111862,1.0,0,123
5.209202,-3.168946,-10.933136,0.593932,-9.060794,2.194619,1.0,0,124
-18.165764,-18.390259,-14.535852,7.116531,-16.419691,6.378777,1.0,0,125
-24.890257,22.013775,27.494814,-31.204073,29.046741,-21.629248,1.0,0,126
-25.599258,-16.454464,-11.946515,-7.252364,7.918207,6.200331,1.0,0,127
-17.878084,18.73475,9.979949,12.813485,2.626085,2.857799,1.0,0,128
2.60669,-2.686918,-7.16474,-0.601922,-0.149149,1.203844,1.0,0,129
5.789389,5.994185,-8.765835,-0.173119,0.359555,1.068012,1.0,0,130
-12.727179,16.460142,-3.291121,-2.658046,1.779133,1.262439,1.0,0,131
-0.303889,-3.33513,-6.623982,-3.36384,-0.857606,1.283746,1.0,0,132
4.280807,3.701015,-5.585247,1.355657,0.239704,0.804339,1.0,0,133
-8.909667,14.234728,-3.828452,0.490061,0.905547,1.318369,1.0,0,134
0.811666,2.372254,-2.201277,-2.727294,0.854943,1.515459,1.0,0,135
-3.87816,-0.835769,-2.657169,-2.852472,1.211835,0.24503,1.0,0,136
1.001603,-5.833927,-4.536027,-1.978886,-0.506041,-0.276991,1.0,0,137
0.560017,0.151017,-1.174616,-0.4581,-0.412823,0.298298,1.0,0,138
-0.453683,-0.724122,0.65447,-0.250357,-0.303624,-0.324931,1.0,0,139
-1.115428,2.165944,3.609021,-0.061258,-0.284981,-0.503377,1.0,0,140
-1.115428,2.165944,3.609021,-0.061258,-0.284981,-0.503377,1.0,0,141
-1.115428,2.165944,3.609021,-0.061258,-0.284981,-0.503377,1.0,0,142
-1.115428,2.165944,3.609021,-0.061258,-0.284981,-0.503377,1.0,0,143
-1.115428,2.165944,3.609021,-0.061258,-0.284981,-0.503377,1.0,0,144
-1.115428,2.165944,3.609021,-0.061258,-0.284981,-0.503377,1.0,0,145
-1.115428,2.165944,3.609021,-0.061258,-0.284981,-0.503377,1.0,0,146
-1.115428,2.165944,3.609021,-0.061258,-0.284981,-0.503377,1.0,0,147
-1.115428,2.165944,3.609021,-0.061258,-0.284981,-0.503377,1.0,0,148
-1.115428,2.165944,3.609021,-0.061258,-0.284981,-0.503377,1.0,0,149
0.448419,0.809558,-0.886215,0.575289,0.018644,-0.242367,1.0,0,150
-0.031797,1.338148,-1.691684,-0.775041,0.087891,0.263674,1.0,0,151
0.364468,-0.30705,-2.052056,-1.275755,0.117188,-0.162466,1.0,0,152
0.059506,-0.361409,-6.274834,-1.352993,0.623229,-1.182537,1.0,0,153
-2.988449,0.978785,6.552845,-1.009418,1.848381,-1.680588,1.0,0,154
1.11207,-1.027698,1.317832,0.756398,2.620759,0.186436,1.0,0,155
1.11207,-1.027698,1.317832,0.756398,2.620759,0.186436,1.0,0,156
1.098386,-0.244927,-0.469772,0.93218,2.439649,0.085228,1.0,0,157
2.49779,0.447266,-3.040124,1.752499,1.432895,0.154476,1.0,0,158
0.523089,-3.57134,-4.692774,-1.664608,3.84591,1.201181,1.0,0,159
0.523089,-3.57134,-4.692774,-1.664608,3.84591,1.201181,1.0,0,160
0.604628,0.58693,-10.012667,-3.933801,6.549233,4.565021,1.0,0,161
-0.690378,14.311777,-12.139168,-3.547612,8.424248,2.125371,1.0,0,162
28.520782,-5.903743,-15.712321,-10.304588,-17.815298,-26.812172,1.0,0,163
22.816088,-11.947505,12.891666,-12.086385,-10.381826,2.871116,1.0,0,164
14.179104,-7.410149,5.464125,0.175783,-2.596788,-2.881769,1.0,0,165
7.53361,-1.547536,1.566606,1.270429,-0.292971,1.065349,1.0,0,166
3.112571,0.760187,-3.659219,1.811093,1.672598,0.490061,1.0,0,167
2.748362,-1.235549,-4.781694,0.396843,2.346431,0.609912,1.0,0,168
4.381072,0.584611,-0.448463,1.869688,3.13479,0.399506,1.0,0,169
2.428545,1.65993,-3.584485,0.255684,2.26653,0.077238,1.0,0,170
-0.46365,2.572454,2.455563,0.716447,0.905547,0.02397,1.0,0,171
1.67444,-4.537708,0.864984,-0.796348,-0.24503,0.380862,1.0,0,172
4.425187,1.124611,-3.297307,1.259775,0.141159,0.596595,1.0,0,173
6.485876,0.346545,-2.559028,2.128035,0.68715,-0.095881,1.0,0,174
2.123848,-0.305992,-0.540592,0.988111,0.039951,-0.402169,1.0,0,175
2.270724,0.462335,0.984951,0.780368,-0.498051,0.181109,1.0,0,176
2.012576,-0.728361,-1.414059,1.321033,-0.181109,0.276991,1.0,0,177
2.812041,-2.486465,-3.307104,0.372872,0.138495,0.183773,1.0,0,178
0.849111,1.318666,1.421975,0.159802,-0.082565,0.356892,1.0,0,179
-0.652301,-2.658919,-0.618129,-0.644536,-0.170456,0.287644,1.0,0,180
-1.254489,-0.83068,-1.530235,0.125179,1.781796,-0.077238,1.0,0,181
-1.252147,1.387179,0.303217,-0.194426,0.937507,-0.01598,1.0,0,182
-0.755282,-0.730971,-1.374604,-0.743081,1.310379,0.194426,1.0,0,183
1.544691,2.665135,-0.361297,-0.452773,0.548655,0.079901,1.0,0,184
0.353925,0.303764,0.26708,-0.721774,0.151812,0.490061,1.0,0,185
-3.078174,-1.074991,2.170487,0.079901,0.266337,0.921527,1.0,0,186
-0.175971,-4.338822,6.123503,-0.649863,2.210599,1.664608,1.0,0,187
6.801535,3.063093,-2.166523,-5.44926,11.737483,2.484927,1.0,0,188
14.960083,12.210856,-15.12767,-2.498244,6.575867,-10.863896,1.0,0,189
28.83527,17.147814,-8.69799,34.868874,-23.280539,5.257497,1.0,0,190
9.17687,-9.526709,5.591925,-6.11244,-2.167985,8.445555,1.0,0,191
5.293715,-10.254459,11.391969,-4.644922,1.347667,-0.013317,1.0,0,192
1.962227,4.17791,8.319555,0.697804,0.167792,1.475509,1.0,0,193
2.089313,2.010767,2.392609,1.968232,1.185201,1.704558,1.0,0,194
1.938052,2.171488,-0.651876,-0.039951,1.321033,1.081329,1.0,0,195
0.508748,3.555975,-0.372499,-0.111862,0.993438,0.735091,1.0,0,196
5.044094,-1.411841,-0.223363,-0.868259,0.133169,0.535338,1.0,0,197
2.997907,-1.863776,0.138047,-0.090555,-0.098545,0.069248,1.0,0,198
2.997907,-1.863776,0.138047,-0.090555,-0.098545,0.069248,1.0,0,199
-0.036821,-0.096978,-1.178754,-0.063921,0.143822,0.207743,1.0,0,200
1.276229,-1.178225,0.117816,-0.135832,-0.311615,0.423476,1.0,0,201
1.276229,-1.178225,0.117816,-0.135832,-0.311615,0.423476,1.0,0,202
0.637013,-0.032712,-0.182595,-0.420813,-0.383526,-0.013317,1.0,0,203
0.637013,-0.032712,-0.182595,-0.420813,-0.383526,-0.013317,1.0,0,204
0.930364,0.637963,-0.168093,-0.093218,-0.194426,-0.074574,1.0,0,205
1.327931,1.581009,0.553287,-0.02397,-0.394179,-0.276991,1.0,0,206
3.067014,1.157398,0.789514,-0.796348,-0.316941,-0.319605,1.0,0,207
3.067014,1.157398,0.789514,-0.796348,-0.316941,-0.319605,1.0,0,208
3.067014,1.157398,0.789514,-0.796348,-0.316941,-0.319605,1.0,0,209
2.246308,0.345451,0.920175,-0.324931,-0.082565,-0.4581,1.0,0,210
-0.11235,1.955994,2.156049,-0.279654,0.013317,-0.114525,1.0,0,211
2.820118,0.916743,5.535402,-1.275755,0.343575,0.082565,1.0,0,212
5.652305,0.587075,5.259315,2.908403,2.002856,-1.014745,1.0,0,213
6.306603,-5.502574,1.664685,3.963098,3.241324,-1.81642,1.0,0,214
4.733545,-8.80609,-4.793912,3.299919,2.482263,-3.326552,1.0,0,215
12.072241,-12.320539,-9.952354,2.468947,0.993438,-3.36384,1.0,0,216
-2.500503,-0.187597,4.789817,-0.340912,-3.206701,-2.24256,1.0,0,217
-6.837169,-2.449746,3.588122,0.828309,-0.926854,-1.917628,1.0,0,218
-6.342197,1.947267,-3.203164,-0.300961,-0.077238,-0.538001,1.0,0,219
-4.193912,0.150694,4.960771,0.066584,-0.809665,-0.423476,1.0,0,220
-4.00339,-12.395439,12.34421,-0.21307,-0.660516,0.974794,1.0,0,221
-2.230673,-0.829555,4.097185,-2.373065,2.49558,2.423669,1.0,0,222
-7.158391,-1.879093,-3.865463,-7.033967,7.811672,5.132319,1.0,0,223
21.416346,12.719402,-12.861938,-5.571775,16.859148,-2.378392,1.0,0,224
4.579707,0.902402,-22.446302,26.074417,13.59918,5.814142,1.0,0,225
15.431054,11.325776,-18.338284,-29.366346,18.342648,-16.84583,1.0,0,226
-1.290308,13.568099,12.809912,-1.454202,-6.139074,7.015323,1.0,0,227
-4.325052,9.091929,11.459166,-2.146678,0.530011,1.265102,1.0,0,228
0.094727,-1.942737,-1.745609,0.564635,0.844289,3.622187,1.0,0,229
4.300401,-6.219652,1.608472,1.869688,3.273285,0.0,1.0,0,230
1.454917,-4.235778,1.089684,-1.265102,1.488825,-1.938935,1.0,0,231
1.138417,-2.366977,-0.612709,-0.444783,-0.551318,1.049369,1.0,0,232
1.138417,-2.366977,-0.612709,-0.444783,-0.551318,1.049369,1.0,0,233
2.316362,-1.105913,0.644563,1.376964,-1.707222,3.643494,1.0,0,234
10.004411,3.525198,3.534121,-1.757826,0.639209,4.482456,1.0,0,235
0.721679,-7.783817,-0.401567,-4.956536,6.445362,0.234377,1.0,0,236
-7.18548,-0.79865,-12.030149,1.720539,0.380862,-6.533253,1.0,0,237
-1.19557,-4.299429,-1.246193,7.015323,1.078666,1.254448,1.0,0,238
0.033556,2.345185,-5.572506,8.317713,5.542478,-1.16123,1.0,0,239
-1.259942,0.947844,4.848906,-0.324931,0.732428,-0.524684,1.0,0,240
19.632061,-26.525272,24.53091,3.006948,-19.586441,-13.191684,1.0,0,241
23.776587,10.919874,-17.681627,-10.919827,-3.13479,11.002392,1.0,0,242
10.643324,1.095559,16.627476,-5.281468,-0.332922,3.904504,1.0,0,243
10.643324,1.095559,16.627476,-5.281468,-0.332922,3.904504,1.0,0,244
5.342655,-7.441843,4.212246,-6.011232,0.524684,2.263867,1.0,0,245
5.714323,0.001572,3.344312,-1.435558,-0.66318,1.448875,1.0,0,246
3.182622,1.286858,1.868026,0.439456,-0.732428,1.155904,1.0,0,247
1.291853,2.444921,-1.019251,0.498051,0.886903,0.633883,1.0,0,248
1.883796,0.921171,-1.008394,-0.111862,0.527348,0.386189,1.0,0,249
2.223444,-3.336878,2.282011,-0.519358,-0.311615,0.604586,1.0,0,250
-1.259692,-1.762659,1.470323,0.65519,0.284981,0.082565,1.0,0,251
-1.923176,-2.064157,-3.23066,0.769715,0.727101,0.063921,1.0,0,252
1.733202,-1.892836,-0.158609,0.751071,0.02397,0.090555,1.0,0,253
-0.333237,0.024322,-0.74642,2.0215,0.580615,0.825646,1.0,0,254
3.580071,-2.457798,0.122126,2.25854,0.359555,0.396843,1.0,0,255
2.232436,-0.955009,-2.615353,1.238468,0.364882,-0.039951,1.0,0,256
1.620654,-0.566428,-2.144778,0.19709,-0.085228,-0.090555,1.0,0,257
0.348502,-0.233073,-1.627654,-0.250357,0.386189,0.327595,1.0,0,258
1.118377,-0.185125,-1.126312,-0.226387,0.367545,0.609912,1.0,0,259
0.883803,-0.101404,-0.912041,-0.412823,-0.247694,0.44212,1.0,0,260
1.214441,-0.651285,0.095389,-0.860269,-0.540665,0.20508,1.0,0,261
-0.625225,1.13938,1.486379,-0.380862,-0.407496,-0.045277,1.0,0,262
-0.625225,1.13938,1.486379,-0.380862,-0.407496,-0.045277,1.0,0,263
-0.625225,1.13938,1.486379,-0.380862,-0.407496,-0.045277,1.0,0,264
-0.625225,1.13938,1.486379,-0.380862,-0.407496,-0.045277,1.0,0,265
-0.625225,1.13938,1.486379,-0.380862,-0.407496,-0.045277,1.0,0,266
-0.625225,1.13938,1.486379,-0.380862,-0.407496,-0.045277,1.0,0,267
-0.625225,1.13938,1.486379,-0.380862,-0.407496,-0.045277,1.0,0,268
-0.625225,1.13938,1.486379,-0.380862,-0.407496,-0.045277,1.0,0,269
0.601377,-1.561213,0.811441,-0.013317,-0.255684,-0.117188,1.0,0,270
3.944669,2.924392,0.504487,0.487397,1.179874,-1.944262,1.0,0,271
8.340076,-6.498607,6.8704,0.982784,1.627321,-2.367738,1.0,0,272
-3.826445,-5.027941,-9.326147,-0.101208,-0.511368,-1.837727,1.0,0,273
-6.53052,-3.77516,-14.154467,-0.756398,0.354229,-2.767244,1.0,0,274
-2.520003,0.0086,2.188842,-2.183965,0.910873,-2.458293,1.0,0,275
-6.878526,-0.768165,9.814987,-0.993438,1.416914,-1.046705,1.0,0,276
4.387071,-6.40221,8.825271,0.727101,3.086849,-0.287644,1.0,0,277
3.180633,-9.016586,8.483156,0.431466,2.117381,-0.615239,1.0,0,278
-5.852457,-9.327652,-1.208172,-2.881769,3.683444,0.830972,1.0,0,279
9.484734,-5.621708,-14.847034,-8.887674,9.998301,7.476087,1.0,0,280
26.587036,-14.272533,-14.270405,-8.205851,-11.409888,-19.778204,1.0,0,281
12.862494,3.779773,-15.939625,7.377542,4.168178,13.745666,1.0,0,282
12.159113,-2.346311,5.6545,-7.814335,8.703901,3.483691,1.0,0,283
3.831741,5.822761,11.074626,-3.901841,-4.666229,1.246458,1.0,0,284
-4.267605,0.381132,9.953752,-1.883004,-0.593932,1.036052,1.0,0,285
1.522887,0.215909,-1.957332,-1.278419,2.01351,0.90821,1.0,0,286
9.029451,-0.8366,-2.349604,0.069248,1.510132,0.46609,1.0,0,287
3.643245,1.211023,2.095289,-0.386189,0.087891,0.524684,1.0,0,288
-0.597118,1.752415,-5.42546,-0.01598,-0.567298,1.614004,1.0,0,289
1.560811,0.362855,-4.957907,1.38229,-0.980121,-0.508704,1.0,0,290
0.339444,1.090307,-1.413244,-2.815185,-0.641873,-1.606014,1.0,0,291
5.714073,0.407309,-0.460614,-3.097502,-0.743081,-1.012082,1.0,0,292
2.266363,2.081783,1.795914,-1.307716,0.514031,0.303624,1.0,0,293
5.504258,-1.971832,0.224548,-2.522214,1.534103,1.283746,1.0,0,294
1.781658,1.075501,-2.403895,-2.138688,0.396843,0.133169,1.0,0,295
0.027708,0.273166,0.450871,-2.207936,-1.478172,-1.281082,1.0,0,296
-1.00717,0.248507,1.3863,-0.495387,-2.042807,-0.748408,1.0,0,297
10.203562,1.151024,4.319577,1.15324,-0.668507,-0.170456,1.0,0,298
-1.408493,-1.885312,1.315604,1.606014,0.857606,-1.038715,1.0,0,299
-4.867118,-0.09421,1.434227,-0.135832,-0.071911,0.26101,1.0,0,300
-0.121722,-0.07254,2.397345,-1.273092,-0.010653,-0.250357,1.0,0,301
-1.224122,-2.016937,4.113401,-0.514031,-0.316941,-0.167792,1.0,0,302
3.547676,1.031868,3.258884,0.306288,-4.52507,1.38229,1.0,0,303
3.547676,1.031868,3.258884,0.306288,-4.52507,1.38229,1.0,0,304
-1.805035,-4.194217,-4.300192,3.920484,-11.436522,4.615624,1.0,0,305
-17.401474,-11.243557,-14.958036,3.443741,-10.094182,-10.831936,1.0,0,306
-29.154907,18.622534,-20.70926,-30.953716,10.016944,6.192341,1.0,0,307
-19.657366,7.504095,1.271209,-0.138495,6.144401,11.015709,1.0,0,308
-11.379743,12.250373,8.06394,-2.703323,-0.977458,2.218589,1.0,0,309
-7.642014,2.628773,2.5118,1.936272,-0.165129,3.659474,1.0,0,310
-2.613293,-3.151164,2.440092,2.876442,0.23704,2.415679,1.0,0,311
1.54594,2.445251,1.414616,0.026634,0.817655,0.926854,1.0,0,312
-1.041688,3.33765,1.102251,-1.843054,1.504805,-0.993438,1.0,0,313
-0.830775,-1.070919,-0.787805,0.676497,0.569962,-1.35033,1.0,0,314
-0.830775,-1.070919,-0.787805,0.676497,0.569962,-1.35033,1.0,0,315
-0.830775,-1.070919,-0.787805,0.676497,0.569962,-1.35033,1.0,0,316
-0.830775,-1.070919,-0.787805,0.676497,0.569962,-1.35033,1.0,0,317
-0.830775,-1.070919,-0.787805,0.676497,0.569962,-1.35033,1.0,0,318
0.303388,0.476843,2.804013,1.251785,0.974794,-1.315706,1.0,0,319
-5.935062,-1.519386,1.693306,0.644536,1.5634,-1.267765,1.0,0,320
-0.082979,-0.018571,2.830238,1.142587,-0.591269,0.9162,1.0,0,321
-3.638797,-3.422269,0.784401,-1.928282,-0.138495,0.407496,1.0,0,322
-3.455976,-4.37873,-2.50481,-2.982977,-1.214498,1.107963,1.0,0,323
-2.317383,-4.412002,-4.379992,0.026634,-1.068012,1.227815,1.0,0,324
-2.496181,-4.528444,-3.762701,0.791022,-0.284981,0.005327,1.0,0,325
-3.701754,-0.379,0.615576,-0.271664,0.255684,-0.838962,1.0,0,326
-2.809014,-2.198305,1.702957,-1.957579,-0.830972,0.785695,1.0,0,327
0.541242,-1.013655,-0.755004,-2.149342,-0.545991,3.302582,1.0,0,328
-3.651952,1.65384,-1.833627,-0.4581,0.67916,3.82194,1.0,0,329
-2.118013,1.353591,2.116228,1.637974,2.167985,-0.476744,1.0,0,330
-2.517725,1.210603,-0.661962,-0.580615,-2.572818,-1.009418,1.0,0,331
-2.517725,1.210603,-0.661962,-0.580615,-2.572818,-1.009418,1.0,0,332
-0.47835,0.583012,-2.559331,-0.495387,-2.223916,-0.460763,1.0,0,333
1.700703,1.730477,-3.317324,-0.415486,-1.827074,-0.396843,1.0,0,334
1.075134,4.323282,-1.162031,-0.234377,-1.118617,-0.4581,1.0,0,335
3.538105,1.617804,-0.308699,-1.142587,-0.284981,-0.692477,1.0,0,336
2.688083,2.760861,-0.728018,-1.629984,-0.175783,-0.519358,1.0,0,337
1.894085,1.22943,-0.793779,-1.419578,-0.569962,-0.636546,1.0,0,338
