timestamp,value,anomaly_score
2014/4/1 17:10,79.5327601,0
2014/4/1 17:15,86.32575154,0
2014/4/1 17:20,80.95901594,0
2014/4/1 17:25,76.67486655,0
2014/4/1 17:30,83.88211632,0
2014/4/1 17:35,80.09328024,0
2014/4/1 17:40,74.59408248,0
2014/4/1 17:45,81.22908541,0
2014/4/1 17:50,86.58227934,0
2014/4/1 17:55,85.48192905,0
2014/4/1 18:00,32.55557757,0
2014/4/1 18:05,31.21332632,0
2014/4/1 18:10,29.35665837,0
2014/4/1 18:15,31.805747,0
2014/4/1 18:20,33.61330195,0
2014/4/1 18:25,31.10574583,0
2014/4/1 18:30,30.30685386,0
2014/4/1 18:35,34.76082353,0
2014/4/1 18:40,34.05794994,0
2014/4/1 18:45,32.88495765,0
2014/4/1 18:50,29.6754077,0
2014/4/1 18:55,29.72741087,0
2014/4/1 19:00,20.62242264,0
2014/4/1 19:05,22.92100781,0
2014/4/1 19:10,20.67772019,0
2014/4/1 19:15,23.93496854,0
2014/4/1 19:20,24.60848186,0
2014/4/1 19:25,21.80123867,0
2014/4/1 19:30,22.1924397,0
2014/4/1 19:35,23.34826767,0
2014/4/1 19:40,24.35844413,0
2014/4/1 19:45,24.16553878,0
2014/4/1 19:50,20.41801027,0
2014/4/1 19:55,20.91744053,0
2014/4/1 20:00,21.52282987,0
2014/4/1 20:05,21.25370592,0
2014/4/1 20:10,18.97766313,0
2014/4/1 20:15,20.48845628,0
2014/4/1 20:20,21.63021647,0
2014/4/1 20:25,19.32812544,0
2014/4/1 20:30,22.00079389,0
2014/4/1 20:35,18.64897217,0
2014/4/1 20:40,21.63587081,0
2014/4/1 20:45,20.95439396,0
2014/4/1 20:50,19.72305629,0
2014/4/1 20:55,21.38493946,0
2014/4/1 21:00,21.23088455,0
2014/4/1 21:05,21.83992669,0
2014/4/1 21:10,19.56455991,0
2014/4/1 21:15,20.84363841,0
2014/4/1 21:20,20.50843529,0
2014/4/1 21:25,20.19730819,0
2014/4/1 21:30,21.66516184,0
2014/4/1 21:35,18.09913002,0
2014/4/1 21:40,19.22026292,0
2014/4/1 21:45,20.24984383,0
2014/4/1 21:50,18.80299623,0
2014/4/1 21:55,21.73529712,0
2014/4/1 22:00,20.61014723,0
2014/4/1 22:05,19.93064704,0
2014/4/1 22:10,21.27921548,0
2014/4/1 22:15,19.82255616,0
2014/4/1 22:20,20.25403727,0
2014/4/1 22:25,18.02829454,0
2014/4/1 22:30,19.4814864,0
2014/4/1 22:35,18.57297484,0
2014/4/1 22:40,20.77868312,0
2014/4/1 22:45,19.93522729,0
2014/4/1 22:50,19.22546897,0
2014/4/1 22:55,19.89040582,0
2014/4/1 23:00,18.84213655,0
2014/4/1 23:05,21.70451299,0
2014/4/1 23:10,18.21938798,0
2014/4/1 23:15,21.46578878,0
2014/4/1 23:20,20.04928388,0
2014/4/1 23:25,20.47971733,0
2014/4/1 23:30,19.21411088,0
2014/4/1 23:35,21.87098889,0
2014/4/1 23:40,19.13107629,0
2014/4/1 23:45,20.35942024,0
2014/4/1 23:50,21.97788576,0
2014/4/1 23:55,21.52851026,0
2014/4/2 0:00,20.1453193,0
2014/4/2 0:05,21.96149809,0
2014/4/2 0:10,20.80547945,0
2014/4/2 0:15,18.83480166,0
2014/4/2 0:20,19.62238484,0
2014/4/2 0:25,19.33797334,0
2014/4/2 0:30,19.37605483,0
2014/4/2 0:35,21.04182576,0
2014/4/2 0:40,20.33705171,0
2014/4/2 0:45,18.15237085,0
2014/4/2 0:50,21.50979393,0
2014/4/2 0:55,19.18718456,0
2014/4/2 1:00,21.98829951,0
2014/4/2 1:05,21.81676292,0
2014/4/2 1:10,21.76212287,0
2014/4/2 1:15,21.24451042,0
2014/4/2 1:20,18.88245333,0
2014/4/2 1:25,20.13053098,0
2014/4/2 1:30,18.89721051,0
2014/4/2 1:35,19.03870182,0
2014/4/2 1:40,20.44380708,0
2014/4/2 1:45,18.16333418,0
2014/4/2 1:50,21.87783427,0
2014/4/2 1:55,21.67469269,0
2014/4/2 2:00,19.52307029,0
2014/4/2 2:05,20.06168979,0
2014/4/2 2:10,19.86447768,0
2014/4/2 2:15,21.52879911,0
2014/4/2 2:20,20.75440751,0
2014/4/2 2:25,19.11244499,0
2014/4/2 2:30,19.78736502,0
2014/4/2 2:35,19.7158639,0
2014/4/2 2:40,21.83734067,0
2014/4/2 2:45,18.70124364,0
2014/4/2 2:50,18.35830535,0
2014/4/2 2:55,21.52247533,0
2014/4/2 3:00,21.58674396,0
2014/4/2 3:05,21.48695635,0
2014/4/2 3:10,20.04390766,0
2014/4/2 3:15,20.63897771,0
2014/4/2 3:20,20.25345219,0
2014/4/2 3:25,18.2777913,0
2014/4/2 3:30,20.38333959,0
2014/4/2 3:35,18.05445659,0
2014/4/2 3:40,19.29994964,0
2014/4/2 3:45,21.7291703,0
2014/4/2 3:50,19.21618108,0
2014/4/2 3:55,21.75930657,0
2014/4/2 4:00,19.00053583,0
2014/4/2 4:05,19.25824896,0
2014/4/2 4:10,20.51362999,0
2014/4/2 4:15,21.04650789,0
2014/4/2 4:20,20.00555107,0
2014/4/2 4:25,21.52846275,0
2014/4/2 4:30,18.16096169,0
2014/4/2 4:35,21.68877935,0
2014/4/2 4:40,18.7852312,0
2014/4/2 4:45,21.53695498,0
2014/4/2 4:50,19.60345272,0
2014/4/2 4:55,21.33102822,0
2014/4/2 5:00,20.6866622,0
2014/4/2 5:05,18.70376653,0
2014/4/2 5:10,21.67219028,0
2014/4/2 5:15,18.98206956,0
2014/4/2 5:20,18.97656047,0
2014/4/2 5:25,21.25671559,0
2014/4/2 5:30,18.42349302,0
2014/4/2 5:35,18.88814363,0
2014/4/2 5:40,20.01471029,0
2014/4/2 5:45,21.32190811,0
2014/4/2 5:50,18.5899359,0
2014/4/2 5:55,20.19067294,0
2014/4/2 6:00,20.84496237,0
2014/4/2 6:05,21.4423809,0
2014/4/2 6:10,21.74226224,0
2014/4/2 6:15,21.13855966,0
2014/4/2 6:20,20.61131359,0
2014/4/2 6:25,19.73448034,0
2014/4/2 6:30,18.44844062,0
2014/4/2 6:35,20.83894877,0
2014/4/2 6:40,21.97094922,0
2014/4/2 6:45,20.94704238,0
2014/4/2 6:50,18.06684438,0
2014/4/2 6:55,19.98503991,0
2014/4/2 7:00,20.45858653,0
2014/4/2 7:05,20.7586968,0
2014/4/2 7:10,20.87890334,0
2014/4/2 7:15,20.23243376,0
2014/4/2 7:20,18.89344133,0
2014/4/2 7:25,21.76880265,0
2014/4/2 7:30,20.78666587,0
2014/4/2 7:35,18.94736015,0
2014/4/2 7:40,19.28928733,0
2014/4/2 7:45,21.68771068,0
2014/4/2 7:50,21.54994075,0
2014/4/2 7:55,19.62058575,0
2014/4/2 8:00,18.15322889,0
2014/4/2 8:05,18.19398948,0
2014/4/2 8:10,19.13567316,0
2014/4/2 8:15,20.51648888,0
2014/4/2 8:20,20.33677854,0
2014/4/2 8:25,20.53531115,0
2014/4/2 8:30,20.86913189,0
2014/4/2 8:35,18.07612901,0
2014/4/2 8:40,18.42034238,0
2014/4/2 8:45,19.43793381,0
2014/4/2 8:50,18.61943999,0
2014/4/2 8:55,18.30128017,0
2014/4/2 9:00,69.91711579,0
2014/4/2 9:05,72.28857609,0
2014/4/2 9:10,71.43572254,0
2014/4/2 9:15,72.31174099,0
2014/4/2 9:20,70.255649,0
2014/4/2 9:25,71.20069638,0
2014/4/2 9:30,64.89619133,0
2014/4/2 9:35,74.70490929,0
2014/4/2 9:40,63.6910529,0
2014/4/2 9:45,64.11711669,0
2014/4/2 9:50,65.12933691,0
2014/4/2 9:55,74.46452105,0
2014/4/2 10:00,85.17823891,0
2014/4/2 10:05,82.176751,0
2014/4/2 10:10,79.60297393,0
2014/4/2 10:15,77.91137117,0
2014/4/2 10:20,84.90403553,0
2014/4/2 10:25,80.6360659,0
2014/4/2 10:30,84.50221159,0
2014/4/2 10:35,74.75286841,0
2014/4/2 10:40,75.02018478,0
2014/4/2 10:45,83.1053257,0
2014/4/2 10:50,72.16574837,0
2014/4/2 10:55,84.52080041,0
2014/4/2 11:00,79.63887214,0
2014/4/2 11:05,86.30168633,0
2014/4/2 11:10,76.92435251,0
2014/4/2 11:15,82.95461041,0
2014/4/2 11:20,79.24764594,0
2014/4/2 11:25,81.53668494,0
2014/4/2 11:30,79.58954013,0
2014/4/2 11:35,86.94900678,0
2014/4/2 11:40,82.57524425,0
2014/4/2 11:45,75.56497688,0
2014/4/2 11:50,86.03550177,0
2014/4/2 11:55,76.24424896,0
2014/4/2 12:00,77.85214677,0
2014/4/2 12:05,73.54561839,0
2014/4/2 12:10,86.29578496,0
2014/4/2 12:15,76.48589902,0
2014/4/2 12:20,76.05131067,0
2014/4/2 12:25,86.62013253,0
2014/4/2 12:30,84.78656368,0
2014/4/2 12:35,74.16815403,0
2014/4/2 12:40,84.20802103,0
2014/4/2 12:45,86.50459933,0
2014/4/2 12:50,73.16827208,0
2014/4/2 12:55,85.10119579,0
2014/4/2 13:00,80.73933874,0
2014/4/2 13:05,82.68730947,0
2014/4/2 13:10,79.86649686,0
2014/4/2 13:15,83.14488979,0
2014/4/2 13:20,72.52815485,0
2014/4/2 13:25,84.18309878,0
2014/4/2 13:30,72.51609113,0
2014/4/2 13:35,79.26576921,0
2014/4/2 13:40,74.39758018,0
2014/4/2 13:45,85.15674591,0
2014/4/2 13:50,77.00009009,0
2014/4/2 13:55,79.24647299,0
2014/4/2 14:00,78.85622658,0
2014/4/2 14:05,84.35598217,0
2014/4/2 14:10,79.69448424,0
2014/4/2 14:15,84.61927144,0
2014/4/2 14:20,73.17261997,0
2014/4/2 14:25,75.06190034,0
2014/4/2 14:30,80.82066842,0
2014/4/2 14:35,87.14922983,0
2014/4/2 14:40,73.19261213,0
2014/4/2 14:45,72.68585837,0
2014/4/2 14:50,74.50123457,0
2014/4/2 14:55,82.25450166,0
2014/4/2 15:00,78.38313418,0
2014/4/2 15:05,85.20802007,0
2014/4/2 15:10,73.15022817,0
2014/4/2 15:15,75.14190402,0
2014/4/2 15:20,76.7996852,0
2014/4/2 15:25,82.02689392,0
2014/4/2 15:30,82.9619666,0
2014/4/2 15:35,73.98654243,0
2014/4/2 15:40,87.10003918,0
2014/4/2 15:45,77.45596258,0
2014/4/2 15:50,83.40989947,0
2014/4/2 15:55,80.38655178,0
2014/4/2 16:00,75.56398473,0
2014/4/2 16:05,85.53948893,0
2014/4/2 16:10,85.09164507,0
2014/4/2 16:15,78.33699926,0
2014/4/2 16:20,81.41756505,0
2014/4/2 16:25,76.12506497,0
2014/4/2 16:30,83.03746663,0
2014/4/2 16:35,76.94428127,0
2014/4/2 16:40,85.50509558,0
2014/4/2 16:45,75.47801675,0
2014/4/2 16:50,72.23671607,0
2014/4/2 16:55,76.29598218,0
2014/4/2 17:00,75.05681096,0
2014/4/2 17:05,80.13255226,0
2014/4/2 17:10,75.25922377,0
2014/4/2 17:15,84.21100559,0
2014/4/2 17:20,75.86190108,0
2014/4/2 17:25,83.31145889,0
2014/4/2 17:30,81.25550357,0
2014/4/2 17:35,87.779964,0
2014/4/2 17:40,87.99838184,0
2014/4/2 17:45,85.91238434,0
2014/4/2 17:50,84.15970159,0
2014/4/2 17:55,78.1832726,0
2014/4/2 18:00,33.6209646,0
2014/4/2 18:05,34.92271673,0
2014/4/2 18:10,28.94961092,0
2014/4/2 18:15,32.24264789,0
2014/4/2 18:20,30.19518335,0
2014/4/2 18:25,32.37040221,0
2014/4/2 18:30,31.78525527,0
2014/4/2 18:35,32.48491268,0
2014/4/2 18:40,32.32615201,0
2014/4/2 18:45,34.94467834,0
2014/4/2 18:50,32.33398489,0
2014/4/2 18:55,34.21587879,0
2014/4/2 19:00,21.5927937,0
2014/4/2 19:05,22.12268987,0
2014/4/2 19:10,22.26745115,0
2014/4/2 19:15,21.40870046,0
2014/4/2 19:20,21.86145917,0
2014/4/2 19:25,22.84133734,0
2014/4/2 19:30,22.75923993,0
2014/4/2 19:35,23.01122908,0
2014/4/2 19:40,21.73614307,0
2014/4/2 19:45,21.57492391,0
2014/4/2 19:50,22.90004686,0
2014/4/2 19:55,20.75521949,0
2014/4/2 20:00,19.46841697,0
2014/4/2 20:05,18.60455499,0
2014/4/2 20:10,18.72941383,0
2014/4/2 20:15,19.42889768,0
2014/4/2 20:20,18.51199171,0
2014/4/2 20:25,19.43720155,0
2014/4/2 20:30,21.11478277,0
2014/4/2 20:35,18.68229437,0
2014/4/2 20:40,20.22087319,0
2014/4/2 20:45,22.17209333,0
2014/4/2 20:50,21.6731024,0
2014/4/2 20:55,19.68307177,0
2014/4/2 21:00,21.80337813,0
2014/4/2 21:05,19.41131515,0
2014/4/2 21:10,18.37785424,0
2014/4/2 21:15,22.08170965,0
2014/4/2 21:20,21.58319449,0
2014/4/2 21:25,19.95907699,0
2014/4/2 21:30,20.76470048,0
2014/4/2 21:35,20.78419984,0
2014/4/2 21:40,18.86806294,0
2014/4/2 21:45,18.89043542,0
2014/4/2 21:50,19.97373871,0
2014/4/2 21:55,21.75019471,0
2014/4/2 22:00,18.05729347,0
2014/4/2 22:05,21.15030736,0
2014/4/2 22:10,18.24760803,0
2014/4/2 22:15,19.93200482,0
2014/4/2 22:20,20.57122075,0
2014/4/2 22:25,20.76695421,0
2014/4/2 22:30,18.25142161,0
2014/4/2 22:35,19.6933019,0
2014/4/2 22:40,20.35487097,0
2014/4/2 22:45,18.28171576,0
2014/4/2 22:50,18.55817698,0
2014/4/2 22:55,20.67442436,0
2014/4/2 23:00,20.0904094,0
2014/4/2 23:05,18.65089493,0
2014/4/2 23:10,20.14482441,0
2014/4/2 23:15,21.65492644,0
2014/4/2 23:20,18.06581831,0
2014/4/2 23:25,20.57448463,0
2014/4/2 23:30,18.2981143,0
2014/4/2 23:35,18.02925872,0
2014/4/2 23:40,18.60618966,0
2014/4/2 23:45,19.69540732,0
2014/4/2 23:50,21.21344819,0
2014/4/2 23:55,19.1308144,0
2014/4/3 0:00,20.50269285,0
2014/4/3 0:05,19.64462655,0
2014/4/3 0:10,18.93732717,0
2014/4/3 0:15,20.05698846,0
2014/4/3 0:20,21.18985796,0
2014/4/3 0:25,21.32996948,0
2014/4/3 0:30,21.38607813,0
2014/4/3 0:35,19.35423125,0
2014/4/3 0:40,21.17382426,0
2014/4/3 0:45,18.84871382,0
2014/4/3 0:50,20.95370041,0
2014/4/3 0:55,21.79353771,0
2014/4/3 1:00,18.05497534,0
2014/4/3 1:05,19.76145572,0
2014/4/3 1:10,20.59108395,0
2014/4/3 1:15,20.80710308,0
2014/4/3 1:20,18.70435103,0
2014/4/3 1:25,21.8887331,0
2014/4/3 1:30,20.46106147,0
2014/4/3 1:35,18.6573624,0
2014/4/3 1:40,18.08209005,0
2014/4/3 1:45,21.1330568,0
2014/4/3 1:50,18.31881896,0
2014/4/3 1:55,18.56420368,0
2014/4/3 2:00,20.29932011,0
2014/4/3 2:05,20.41402201,0
2014/4/3 2:10,20.74754847,0
2014/4/3 2:15,19.57405605,0
2014/4/3 2:20,21.09559468,0
2014/4/3 2:25,21.8974344,0
2014/4/3 2:30,19.08437977,0
2014/4/3 2:35,20.81211447,0
2014/4/3 2:40,21.71387461,0
2014/4/3 2:45,20.74514705,0
2014/4/3 2:50,20.72443799,0
2014/4/3 2:55,18.89509028,0
2014/4/3 3:00,20.1405208,0
2014/4/3 3:05,20.25009137,0
2014/4/3 3:10,20.80051825,0
2014/4/3 3:15,21.9872858,0
2014/4/3 3:20,18.13457529,0
2014/4/3 3:25,18.26093065,0
2014/4/3 3:30,18.31180028,0
2014/4/3 3:35,20.97191654,0
2014/4/3 3:40,18.54541518,0
2014/4/3 3:45,20.4898075,0
2014/4/3 3:50,19.29867551,0
2014/4/3 3:55,19.82927982,0
2014/4/3 4:00,18.86265264,0
2014/4/3 4:05,21.46442625,0
2014/4/3 4:10,20.3446013,0
2014/4/3 4:15,21.77825305,0
2014/4/3 4:20,20.298385,0
2014/4/3 4:25,18.49563212,0
2014/4/3 4:30,18.68348174,0
2014/4/3 4:35,21.95629591,0
2014/4/3 4:40,20.90226079,0
2014/4/3 4:45,18.197115,0
2014/4/3 4:50,20.81512402,0
2014/4/3 4:55,19.64869219,0
2014/4/3 5:00,19.22883355,0
2014/4/3 5:05,18.61624317,0
2014/4/3 5:10,21.35961582,0
2014/4/3 5:15,18.25536552,0
2014/4/3 5:20,19.15934185,0
2014/4/3 5:25,19.22553158,0
2014/4/3 5:30,18.64362114,0
2014/4/3 5:35,20.03273953,0
2014/4/3 5:40,18.04681051,0
2014/4/3 5:45,19.20390206,0
2014/4/3 5:50,21.73451778,0
2014/4/3 5:55,19.24211828,0
2014/4/3 6:00,19.44183755,0
2014/4/3 6:05,19.89266019,0
2014/4/3 6:10,20.2467735,0
2014/4/3 6:15,21.23483458,0
2014/4/3 6:20,18.76128489,0
2014/4/3 6:25,21.48698551,0
2014/4/3 6:30,21.03019743,0
2014/4/3 6:35,20.89060134,0
2014/4/3 6:40,18.34721829,0
2014/4/3 6:45,18.08656276,0
2014/4/3 6:50,20.3760508,0
2014/4/3 6:55,21.45253585,0
2014/4/3 7:00,20.33776586,0
2014/4/3 7:05,18.85293946,0
2014/4/3 7:10,18.36207959,0
2014/4/3 7:15,20.79838581,0
2014/4/3 7:20,20.88708111,0
2014/4/3 7:25,18.6901268,0
2014/4/3 7:30,18.11276126,0
2014/4/3 7:35,19.63313405,0
2014/4/3 7:40,20.33087481,0
2014/4/3 7:45,20.82400964,0
2014/4/3 7:50,21.23978004,0
2014/4/3 7:55,20.44214971,0
2014/4/3 8:00,18.44352243,0
2014/4/3 8:05,20.73032669,0
2014/4/3 8:10,21.93670657,0
2014/4/3 8:15,21.62233834,0
2014/4/3 8:20,21.48667564,0
2014/4/3 8:25,19.20868061,0
2014/4/3 8:30,21.00315271,0
2014/4/3 8:35,21.40441378,0
2014/4/3 8:40,20.71330482,0
2014/4/3 8:45,19.00224703,0
2014/4/3 8:50,21.81533589,0
2014/4/3 8:55,19.80327765,0
2014/4/3 9:00,62.9653556,0
2014/4/3 9:05,62.69297937,0
2014/4/3 9:10,70.00625823,0
2014/4/3 9:15,67.15285119,0
2014/4/3 9:20,62.4849807,0
2014/4/3 9:25,71.26895818,0
2014/4/3 9:30,72.07082227,0
2014/4/3 9:35,71.06565258,0
2014/4/3 9:40,63.95074794,0
2014/4/3 9:45,70.5809462,0
2014/4/3 9:50,61.34583012,0
2014/4/3 9:55,65.3495251,0
2014/4/3 10:00,76.02971017,0
2014/4/3 10:05,82.80303265,0
2014/4/3 10:10,75.89892067,0
2014/4/3 10:15,70.0149018,0
2014/4/3 10:20,75.30841631,0
2014/4/3 10:25,77.58330201,0
2014/4/3 10:30,84.56855429,0
2014/4/3 10:35,84.44485239,0
2014/4/3 10:40,72.64716507,0
2014/4/3 10:45,72.71347433,0
2014/4/3 10:50,72.3756802,0
2014/4/3 10:55,82.08406839,0
2014/4/3 11:00,71.66377453,0
2014/4/3 11:05,73.59062616,0
2014/4/3 11:10,80.12370998,0
2014/4/3 11:15,75.50522711,0
2014/4/3 11:20,73.03683711,0
2014/4/3 11:25,77.29149991,0
2014/4/3 11:30,75.92899775,0
2014/4/3 11:35,79.69660289,0
2014/4/3 11:40,87.14173108,0
2014/4/3 11:45,73.54494094,0
2014/4/3 11:50,77.49584551,0
2014/4/3 11:55,86.39028972,0
2014/4/3 12:00,85.92673273,0
2014/4/3 12:05,78.21436655,0
2014/4/3 12:10,83.08343233,0
2014/4/3 12:15,73.31762536,0
2014/4/3 12:20,83.3005761,0
2014/4/3 12:25,87.4606448,0
2014/4/3 12:30,80.50309067,0
2014/4/3 12:35,79.87987262,0
2014/4/3 12:40,74.9071014,0
2014/4/3 12:45,82.04204245,0
2014/4/3 12:50,81.3492601,0
2014/4/3 12:55,82.33201184,0
2014/4/3 13:00,72.39995243,0
2014/4/3 13:05,80.76018872,0
2014/4/3 13:10,81.49939295,0
